          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.16723E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49976E+02  0.51596E+02 -0.10157E+03  0.31099E+01 -0.61683E+00  0.39668E+02      982.00
  0.22777E-01  0.17104E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.50983E+02  0.51800E+02 -0.10278E+03  0.26852E+01 -0.69239E+00  0.42672E+02      982.00
  0.45311E-01  0.17850E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.52583E+02  0.52915E+02 -0.10550E+03  0.24461E+01 -0.66673E+00  0.47609E+02      982.00
  0.67475E-01  0.19061E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.55041E+02  0.55016E+02 -0.11006E+03  0.22790E+01 -0.58185E+00  0.54961E+02      982.00
  0.89127E-01  0.20874E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.58592E+02  0.58282E+02 -0.11687E+03  0.21344E+01 -0.42177E+00  0.65380E+02      982.00
  0.11012E+00  0.23454E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.63504E+02  0.62954E+02 -0.12646E+03  0.19819E+01 -0.18169E+00  0.79618E+02      982.00
  0.13034E+00  0.26923E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.69928E+02  0.69198E+02 -0.13913E+03  0.18003E+01  0.12832E+00  0.98192E+02      982.00
  0.14972E+00  0.31186E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.77602E+02  0.76838E+02 -0.15444E+03  0.15690E+01  0.46808E+00  0.12053E+03      982.00
  0.16829E+00  0.35723E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85534E+02  0.85028E+02 -0.17056E+03  0.12660E+01  0.78548E+00  0.14394E+03      982.00
  0.18620E+00  0.39856E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.92532E+02  0.92665E+02 -0.18520E+03  0.89814E+00  0.10497E+01  0.16500E+03      982.00
  0.20362E+00  0.43259E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.98095E+02  0.99180E+02 -0.19727E+03  0.50229E+00  0.12651E+01  0.18217E+03      982.00
  0.22072E+00  0.45955E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10235E+03  0.10455E+03 -0.20690E+03  0.11327E+00  0.14431E+01  0.19567E+03      982.00
  0.23761E+00  0.48084E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10561E+03  0.10897E+03 -0.21458E+03 -0.23746E+00  0.15801E+01  0.20623E+03      982.00
  0.25434E+00  0.49781E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10815E+03  0.11262E+03 -0.22077E+03 -0.54032E+00  0.16808E+01  0.21458E+03      982.00
  0.27097E+00  0.51132E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11015E+03  0.11560E+03 -0.22575E+03 -0.78903E+00  0.17419E+01  0.22117E+03      982.00
  0.28753E+00  0.52237E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11176E+03  0.11811E+03 -0.22988E+03 -0.98463E+00  0.17657E+01  0.22652E+03      982.00
  0.30403E+00  0.53148E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11309E+03  0.12023E+03 -0.23333E+03 -0.11331E+01  0.17585E+01  0.23089E+03      982.00
  0.32049E+00  0.53897E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11416E+03  0.12203E+03 -0.23619E+03 -0.12387E+01  0.17242E+01  0.23446E+03      982.00
  0.33693E+00  0.54522E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11506E+03  0.12355E+03 -0.23861E+03 -0.13080E+01  0.16673E+01  0.23741E+03      982.00
  0.35334E+00  0.55062E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11585E+03  0.12486E+03 -0.24071E+03 -0.13455E+01  0.15873E+01  0.23996E+03      982.00
  0.36973E+00  0.55551E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11646E+03  0.12614E+03 -0.24260E+03 -0.13466E+01  0.14688E+01  0.24227E+03      982.00
  0.38611E+00  0.55931E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11702E+03  0.12710E+03 -0.24411E+03 -0.13401E+01  0.13691E+01  0.24403E+03      982.00
  0.40247E+00  0.56260E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11753E+03  0.12791E+03 -0.24544E+03 -0.13161E+01  0.12589E+01  0.24555E+03      982.00
  0.41883E+00  0.56554E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11796E+03  0.12864E+03 -0.24660E+03 -0.12776E+01  0.11381E+01  0.24692E+03      982.00
  0.43519E+00  0.56803E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11837E+03  0.12925E+03 -0.24762E+03 -0.12320E+01  0.10193E+01  0.24806E+03      982.00
  0.45153E+00  0.56775E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11841E+03  0.12919E+03 -0.24759E+03 -0.11261E+01  0.83479E+00  0.24787E+03      982.00
  0.46789E+00  0.56798E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11850E+03  0.12920E+03 -0.24770E+03 -0.10460E+01  0.70082E+00  0.24797E+03      982.00
  0.48424E+00  0.56807E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11855E+03  0.12924E+03 -0.24779E+03 -0.88919E+00  0.42543E+00  0.24797E+03      982.00
