  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   4.000   0.015   0.010   0.001
   0.025   4.000   0.011   0.008   0.001
   0.050   4.000   0.010   0.007   0.001
   0.075   4.000   0.010   0.007   0.001
   0.100   4.000   0.010   0.009   0.001
   0.125   4.000   0.013   0.013   0.001
   0.150   4.000   0.016   0.020   0.002
   0.175   4.000   0.023   0.033   0.004
   0.200   4.000   0.032   0.051   0.006
   0.225   4.000   0.043   0.074   0.009
   0.250   6.000   0.056   0.101   0.014
   0.275   6.000   0.070   0.129   0.019
   0.300   6.000   0.083   0.157   0.025
   0.325   6.000   0.096   0.182   0.032
   0.350   6.000   0.107   0.204   0.040
   0.375   6.000   0.116   0.223   0.049
   0.400   6.000   0.124   0.238   0.058
   0.425   6.000   0.129   0.249   0.068
   0.450   7.000   0.126   0.243   0.072
   0.475   8.000   0.123   0.237   0.077
   0.500   8.000   0.120   0.232   0.082
   0.525   8.000   0.118   0.227   0.086
   0.550   8.000   0.116   0.223   0.090
   0.575   8.000   0.114   0.219   0.094
   0.600   8.000   0.112   0.216   0.098
   0.625   8.000   0.110   0.213   0.101
   0.650   8.000   0.108   0.210   0.104
   0.675   8.000   0.107   0.208   0.107
   0.700   8.000   0.106   0.206   0.110
   0.725   8.000   0.105   0.204   0.112
   0.750   9.000   0.104   0.202   0.114
   0.775   9.000   0.103   0.201   0.115
   0.800   9.000   0.102   0.199   0.117
   0.825   9.000   0.101   0.198   0.118
   0.850   9.000   0.101   0.197   0.118
   0.875   9.000   0.101   0.196   0.119
   0.900   9.000   0.101   0.196   0.119
   0.925   9.000   0.100   0.195   0.120
   0.950   9.000   0.100   0.195   0.120
   0.975   9.000   0.100   0.195   0.119
   1.000   9.000   0.100   0.194   0.119
