  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.231   0.251   0.491
   0.025  21.000   0.232   0.253   0.494
   0.050  21.000   0.233   0.254   0.496
   0.075  21.000   0.233   0.254   0.496
   0.100  21.000   0.232   0.253   0.494
   0.125  21.000   0.231   0.252   0.491
   0.150  21.000   0.228   0.248   0.485
   0.175  21.000   0.223   0.243   0.474
   0.200  21.000   0.216   0.235   0.460
   0.225  21.000   0.207   0.226   0.441
   0.250  21.000   0.197   0.214   0.419
   0.275  21.000   0.186   0.202   0.395
   0.300  19.000   0.175   0.189   0.370
   0.325  21.000   0.165   0.177   0.347
   0.350  21.000   0.156   0.166   0.326
   0.375  21.000   0.147   0.157   0.308
   0.400  21.000   0.140   0.148   0.292
   0.425  21.000   0.134   0.141   0.278
   0.450  21.000   0.135   0.143   0.281
   0.475  21.000   0.135   0.144   0.283
   0.500  20.000   0.136   0.145   0.285
   0.525  19.000   0.136   0.146   0.287
   0.550  19.000   0.136   0.147   0.288
   0.575  19.000   0.137   0.147   0.289
   0.600  19.000   0.137   0.148   0.290
   0.625  19.000   0.137   0.148   0.290
   0.650  19.000   0.138   0.149   0.291
   0.675  19.000   0.138   0.149   0.291
   0.700  19.000   0.138   0.149   0.292
   0.725  19.000   0.138   0.149   0.292
   0.750  19.000   0.138   0.150   0.293
   0.775  19.000   0.139   0.150   0.293
   0.800  19.000   0.139   0.150   0.293
   0.825  19.000   0.139   0.150   0.294
   0.850  19.000   0.139   0.150   0.294
   0.875  19.000   0.139   0.150   0.294
   0.900  19.000   0.139   0.151   0.295
   0.925  19.000   0.139   0.151   0.295
   0.950  19.000   0.140   0.151   0.295
   0.975  19.000   0.140   0.151   0.295
   1.000  19.000   0.140   0.151   0.296
