          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.14064E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.47540E+02  0.41515E+02 -0.89054E+02  0.19671E+01 -0.12896E+01  0.25103E+02      982.00
  0.23746E-01  0.14281E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.47795E+02  0.41957E+02 -0.89752E+02  0.18622E+01 -0.12513E+01  0.27256E+02      982.00
  0.47314E-01  0.14803E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.49022E+02  0.43024E+02 -0.92046E+02  0.19303E+01 -0.10214E+01  0.30603E+02      982.00
  0.70631E-01  0.15628E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.51351E+02  0.44442E+02 -0.95793E+02  0.21263E+01 -0.61842E+00  0.35249E+02      982.00
  0.93617E-01  0.16684E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.54707E+02  0.45760E+02 -0.10047E+03  0.24000E+01 -0.15382E+00  0.41015E+02      982.00
  0.11620E+00  0.18050E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.59090E+02  0.47166E+02 -0.10626E+03  0.28122E+01  0.24610E+00  0.48464E+02      982.00
  0.13827E+00  0.20037E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.65012E+02  0.49310E+02 -0.11432E+03  0.34469E+01  0.55478E+00  0.59223E+02      982.00
  0.15967E+00  0.22964E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73120E+02  0.52631E+02 -0.12575E+03  0.42606E+01  0.85111E+00  0.74795E+02      982.00
  0.18020E+00  0.27002E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.83717E+02  0.57291E+02 -0.14101E+03  0.51602E+01  0.12364E+01  0.95861E+02      982.00
  0.19979E+00  0.31942E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.96208E+02  0.62991E+02 -0.15920E+03  0.60470E+01  0.17124E+01  0.12119E+03      982.00
  0.21848E+00  0.36968E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10864E+03  0.68772E+02 -0.17741E+03  0.67918E+01  0.21780E+01  0.14663E+03      982.00
  0.23647E+00  0.41268E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11917E+03  0.73690E+02 -0.19286E+03  0.73118E+01  0.25374E+01  0.16821E+03      982.00
  0.25400E+00  0.44545E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12718E+03  0.77449E+02 -0.20463E+03  0.75855E+01  0.28319E+01  0.18453E+03      982.00
  0.27122E+00  0.47036E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13332E+03  0.80231E+02 -0.21355E+03  0.76995E+01  0.30328E+01  0.19691E+03      982.00
  0.28825E+00  0.48941E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13808E+03  0.82274E+02 -0.22036E+03  0.76806E+01  0.31971E+01  0.20634E+03      982.00
  0.30513E+00  0.50401E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14183E+03  0.83721E+02 -0.22555E+03  0.75551E+01  0.33317E+01  0.21356E+03      982.00
  0.32192E+00  0.51543E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14485E+03  0.84745E+02 -0.22959E+03  0.73403E+01  0.34609E+01  0.21921E+03      982.00
