  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.148   0.000   0.000
   0.025   2.000   0.142   0.000   0.000
   0.050   2.000   0.143   0.000   0.000
   0.075   2.000   0.149   0.000   0.000
   0.100   2.000   0.157   0.000   0.000
   0.125   2.000   0.163   0.000   0.001
   0.150   2.000   0.170   0.000   0.001
   0.175   2.000   0.179   0.000   0.003
   0.200   2.000   0.190   0.000   0.006
   0.225   2.000   0.203   0.000   0.014
   0.250   2.000   0.218   0.000   0.031
   0.275   4.000   0.233   0.000   0.055
   0.300   4.000   0.247   0.000   0.082
   0.325   5.000   0.261   0.000   0.109
   0.350   5.000   0.274   0.000   0.134
   0.375   6.000   0.285   0.000   0.157
   0.400   7.000   0.295   0.000   0.178
   0.425   7.000   0.304   0.000   0.195
   0.450   8.000   0.312   0.000   0.211
   0.475   8.000   0.319   0.000   0.225
   0.500   7.000   0.325   0.000   0.237
   0.525   7.000   0.331   0.000   0.248
   0.550   8.000   0.337   0.000   0.257
   0.575   8.000   0.338   0.000   0.257
   0.600   9.000   0.339   0.000   0.257
   0.625   9.000   0.340   0.000   0.256
   0.650   9.000   0.341   0.000   0.256
   0.675   9.000   0.342   0.000   0.255
   0.700   9.000   0.343   0.000   0.254
   0.725   9.000   0.344   0.000   0.253
   0.750   9.000   0.345   0.000   0.252
   0.775   9.000   0.346   0.000   0.251
   0.800   9.000   0.347   0.000   0.250
   0.825   9.000   0.347   0.000   0.249
   0.850   9.000   0.348   0.000   0.248
   0.875   9.000   0.349   0.000   0.247
   0.900   9.000   0.349   0.000   0.246
   0.925   9.000   0.350   0.000   0.246
   0.950   9.000   0.350   0.000   0.245
   0.975   9.000   0.350   0.000   0.244
   1.000   9.000   0.351   0.000   0.244
