TEXTURE AT STRAIN =    0.5500
   1.070   1.215   0.767  <-- length of phase ellipsoid axes
  155.08    1.64 -114.04  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
  131.03   93.25 -104.40   0.0016500
