  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   1.000   0.309   0.000   0.001
   0.025   1.000   0.293   0.000   0.001
   0.050   2.000   0.273   0.000   0.001
   0.075   2.000   0.261   0.000   0.001
   0.100   2.000   0.256   0.000   0.002
   0.125   2.000   0.256   0.000   0.003
   0.150   2.000   0.262   0.000   0.006
   0.175   2.000   0.270   0.000   0.014
   0.200   2.000   0.281   0.000   0.030
   0.225   3.000   0.292   0.001   0.054
   0.250   5.000   0.304   0.001   0.084
   0.275   6.000   0.315   0.001   0.115
   0.300   6.000   0.327   0.001   0.144
   0.325   6.000   0.338   0.001   0.170
   0.350   6.000   0.348   0.001   0.192
   0.375   6.000   0.358   0.001   0.212
   0.400   7.000   0.367   0.001   0.228
   0.425   7.000   0.375   0.001   0.243
   0.450   7.000   0.382   0.001   0.255
   0.475   7.000   0.389   0.001   0.265
   0.500   7.000   0.395   0.001   0.275
   0.525   8.000   0.400   0.000   0.283
   0.550   8.000   0.405   0.000   0.290
   0.575   8.000   0.410   0.000   0.296
   0.600  10.000   0.414   0.000   0.301
   0.625  10.000   0.414   0.000   0.301
   0.650  11.000   0.415   0.000   0.301
   0.675  11.000   0.415   0.000   0.301
   0.700  11.000   0.415   0.000   0.301
   0.725  11.000   0.415   0.000   0.301
   0.750  12.000   0.415   0.000   0.301
   0.775  12.000   0.415   0.000   0.301
   0.800  12.000   0.416   0.000   0.301
   0.825  13.000   0.416   0.000   0.301
   0.850  14.000   0.416   0.000   0.301
   0.875  14.000   0.416   0.000   0.301
   0.900  14.000   0.416   0.000   0.301
   0.925  14.000   0.416   0.000   0.301
   0.950  14.000   0.416   0.000   0.301
   0.975  14.000   0.416   0.000   0.301
   1.000  14.000   0.416   0.000   0.301
