  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.158   0.000   0.000
   0.025   2.000   0.147   0.000   0.000
   0.050   2.000   0.145   0.000   0.000
   0.075   2.000   0.154   0.001   0.000
   0.100   2.000   0.171   0.001   0.001
   0.125   2.000   0.198   0.003   0.003
   0.150   3.000   0.228   0.011   0.010
   0.175   4.000   0.246   0.023   0.026
   0.200   5.000   0.256   0.035   0.043
   0.225   6.000   0.265   0.048   0.065
   0.250   6.000   0.274   0.061   0.087
   0.275   7.000   0.284   0.073   0.109
   0.300   8.000   0.293   0.083   0.128
   0.325   8.000   0.301   0.091   0.146
   0.350   8.000   0.309   0.098   0.161
   0.375   8.000   0.317   0.103   0.174
   0.400   8.000   0.324   0.106   0.185
   0.425   7.000   0.330   0.109   0.196
   0.450   7.000   0.336   0.110   0.205
   0.475   7.000   0.342   0.111   0.213
   0.500   8.000   0.347   0.111   0.220
   0.525   8.000   0.352   0.110   0.226
   0.550   8.000   0.357   0.109   0.232
   0.575   8.000   0.361   0.107   0.237
   0.600   7.000   0.363   0.103   0.238
   0.625   7.000   0.364   0.099   0.239
   0.650   7.000   0.365   0.095   0.241
   0.675   7.000   0.367   0.091   0.242
   0.700   7.000   0.369   0.087   0.243
   0.725   7.000   0.371   0.083   0.245
   0.750   7.000   0.372   0.079   0.247
   0.775   7.000   0.374   0.074   0.249
   0.800   7.000   0.377   0.070   0.251
   0.825   7.000   0.379   0.066   0.254
   0.850   7.000   0.381   0.061   0.256
   0.875   7.000   0.383   0.057   0.259
   0.900   7.000   0.385   0.052   0.261
   0.925   7.000   0.388   0.048   0.264
   0.950   7.000   0.390   0.044   0.266
   0.975   7.000   0.392   0.040   0.269
   1.000   7.000   0.394   0.036   0.271
