  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.220   0.204   0.418
   0.025  28.000   0.223   0.207   0.423
   0.050  27.000   0.223   0.207   0.424
   0.075  27.000   0.220   0.206   0.420
   0.100  26.000   0.213   0.202   0.411
   0.125  25.000   0.203   0.197   0.397
   0.150  21.000   0.190   0.186   0.374
   0.175  22.000   0.179   0.174   0.351
   0.200  21.000   0.171   0.164   0.331
   0.225  21.000   0.160   0.153   0.310
   0.250  21.000   0.148   0.142   0.288
   0.275  21.000   0.137   0.131   0.266
   0.300  21.000   0.127   0.122   0.247
   0.325  21.000   0.118   0.114   0.230
   0.350  21.000   0.110   0.107   0.215
   0.375  22.000   0.104   0.100   0.203
   0.400  22.000   0.098   0.095   0.192
   0.425  22.000   0.093   0.090   0.182
   0.450  22.000   0.088   0.086   0.174
   0.475  22.000   0.085   0.083   0.167
   0.500  22.000   0.081   0.080   0.161
   0.525  25.000   0.078   0.078   0.156
   0.550  26.000   0.075   0.076   0.151
   0.575  27.000   0.073   0.074   0.147
   0.600  26.000   0.073   0.075   0.148
   0.625  26.000   0.073   0.075   0.149
   0.650  26.000   0.073   0.076   0.150
   0.675  27.000   0.073   0.077   0.151
   0.700  27.000   0.073   0.077   0.151
   0.725  27.000   0.072   0.077   0.152
   0.750  28.000   0.072   0.077   0.152
   0.775  28.000   0.072   0.078   0.152
   0.800  28.000   0.072   0.078   0.152
   0.825  30.000   0.072   0.078   0.152
   0.850  30.000   0.072   0.078   0.152
   0.875  30.000   0.072   0.078   0.152
   0.900  30.000   0.072   0.078   0.152
   0.925  30.000   0.071   0.077   0.152
   0.950  30.000   0.071   0.077   0.151
   0.975  30.000   0.071   0.077   0.151
   1.000  29.000   0.071   0.077   0.150
