          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.21306E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73508E+02  0.68134E+02 -0.14164E+03 -0.54788E+01  0.22056E+01  0.64804E+01      982.00
  0.24930E-01  0.21219E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.69831E+02  0.71271E+02 -0.14110E+03 -0.58561E+01  0.21402E+01  0.60703E+01      982.00
  0.49867E-01  0.20728E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.66111E+02  0.71698E+02 -0.13781E+03 -0.53851E+01  0.17930E+01  0.61655E+01      982.00
  0.74799E-01  0.20765E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.64722E+02  0.73269E+02 -0.13799E+03 -0.47157E+01  0.11068E+01  0.70920E+01      982.00
  0.99718E-01  0.21403E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.65531E+02  0.76584E+02 -0.14211E+03 -0.41992E+01  0.39291E+00  0.86152E+01      982.00
  0.12462E+00  0.22757E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.68582E+02  0.82333E+02 -0.15091E+03 -0.40961E+01 -0.28893E+00  0.10797E+02      982.00
  0.14949E+00  0.24619E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73283E+02  0.89747E+02 -0.16303E+03 -0.43044E+01 -0.90815E+00  0.13518E+02      982.00
  0.17432E+00  0.26832E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79239E+02  0.98197E+02 -0.17744E+03 -0.48204E+01 -0.15092E+01  0.16444E+02      982.00
  0.19912E+00  0.29129E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85765E+02  0.10667E+03 -0.19243E+03 -0.55740E+01 -0.21079E+01  0.19113E+02      982.00
  0.22389E+00  0.31294E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.92305E+02  0.11433E+03 -0.20663E+03 -0.64698E+01 -0.27008E+01  0.21201E+02      982.00
