  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.204   0.210   0.416
   0.025  22.000   0.207   0.209   0.417
   0.050  20.000   0.208   0.211   0.419
   0.075  20.000   0.207   0.217   0.429
   0.100  20.000   0.207   0.222   0.435
   0.125  22.000   0.208   0.223   0.438
   0.150  23.000   0.208   0.223   0.437
   0.175  22.000   0.206   0.221   0.433
   0.200  22.000   0.202   0.217   0.425
   0.225  22.000   0.196   0.210   0.412
   0.250  22.000   0.188   0.201   0.394
   0.275  22.000   0.177   0.190   0.373
   0.300  23.000   0.167   0.179   0.351
   0.325  23.000   0.156   0.168   0.330
   0.350  22.000   0.147   0.158   0.310
   0.375  22.000   0.138   0.149   0.292
   0.400  22.000   0.131   0.141   0.276
   0.425  22.000   0.124   0.134   0.262
   0.450  22.000   0.118   0.128   0.250
   0.475  22.000   0.113   0.122   0.239
   0.500  22.000   0.109   0.118   0.230
   0.525  22.000   0.109   0.118   0.230
   0.550  22.000   0.109   0.118   0.231
   0.575  22.000   0.109   0.118   0.231
   0.600  22.000   0.109   0.118   0.231
   0.625  22.000   0.110   0.118   0.231
   0.650  22.000   0.110   0.118   0.232
   0.675  22.000   0.110   0.119   0.232
   0.700  22.000   0.110   0.119   0.232
   0.725  22.000   0.110   0.119   0.232
   0.750  22.000   0.110   0.119   0.233
   0.775  22.000   0.110   0.119   0.233
   0.800  22.000   0.110   0.119   0.233
   0.825  22.000   0.110   0.119   0.234
   0.850  22.000   0.111   0.120   0.234
   0.875  22.000   0.111   0.120   0.234
   0.900  22.000   0.111   0.120   0.234
   0.925  22.000   0.111   0.120   0.235
   0.950  22.000   0.111   0.120   0.235
   0.975  22.000   0.111   0.120   0.236
   1.000  22.000   0.111   0.121   0.236
