  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.221   0.000   0.000
   0.025   2.000   0.194   0.000   0.000
   0.050   2.000   0.174   0.000   0.000
   0.075   2.000   0.161   0.000   0.000
   0.100   2.000   0.154   0.000   0.001
   0.125   2.000   0.152   0.000   0.001
   0.150   2.000   0.153   0.000   0.002
   0.175   2.000   0.158   0.001   0.003
   0.200   2.000   0.166   0.001   0.008
   0.225   2.000   0.177   0.003   0.017
   0.250   4.000   0.189   0.005   0.033
   0.275   6.000   0.204   0.008   0.055
   0.300   7.000   0.220   0.011   0.079
   0.325   7.000   0.235   0.013   0.103
   0.350   7.000   0.251   0.015   0.125
   0.375   7.000   0.265   0.015   0.145
   0.400   7.000   0.279   0.016   0.164
   0.425   7.000   0.292   0.015   0.180
   0.450   7.000   0.303   0.014   0.194
   0.475   7.000   0.314   0.013   0.207
   0.500   6.000   0.324   0.012   0.218
   0.525   6.000   0.332   0.010   0.229
   0.550   6.000   0.334   0.009   0.229
   0.575   6.000   0.336   0.007   0.230
   0.600   6.000   0.338   0.006   0.231
   0.625   7.000   0.339   0.005   0.232
   0.650   8.000   0.341   0.004   0.232
   0.675   9.000   0.342   0.003   0.233
   0.700   9.000   0.343   0.003   0.233
   0.725   9.000   0.344   0.002   0.234
   0.750  10.000   0.345   0.002   0.234
   0.775  10.000   0.346   0.001   0.234
   0.800  10.000   0.347   0.001   0.235
   0.825  10.000   0.348   0.001   0.235
   0.850  10.000   0.349   0.001   0.235
   0.875  10.000   0.349   0.000   0.235
   0.900  10.000   0.350   0.000   0.236
   0.925  10.000   0.350   0.000   0.236
   0.950  10.000   0.351   0.000   0.236
   0.975  10.000   0.351   0.000   0.236
   1.000  11.000   0.351   0.000   0.236
