  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.093   0.002   0.000
   0.025   2.000   0.081   0.002   0.000
   0.050   2.000   0.075   0.002   0.000
   0.075   2.000   0.074   0.002   0.000
   0.100   2.000   0.076   0.004   0.000
   0.125   3.000   0.083   0.008   0.000
   0.150   4.000   0.092   0.019   0.001
   0.175   4.000   0.101   0.038   0.002
   0.200   4.000   0.105   0.057   0.004
   0.225   4.000   0.110   0.077   0.005
   0.250   4.000   0.119   0.102   0.007
   0.275   4.000   0.130   0.130   0.008
   0.300   4.000   0.143   0.157   0.010
   0.325   3.000   0.155   0.183   0.011
   0.350   3.000   0.167   0.207   0.011
   0.375   3.000   0.177   0.229   0.012
   0.400   4.000   0.187   0.248   0.011
   0.425   4.000   0.196   0.265   0.011
   0.450   4.000   0.203   0.280   0.010
   0.475   4.000   0.211   0.293   0.009
   0.500   4.000   0.209   0.293   0.008
   0.525   4.000   0.208   0.293   0.007
   0.550   4.000   0.206   0.293   0.006
   0.575   4.000   0.205   0.292   0.006
   0.600   4.000   0.203   0.292   0.005
   0.625   4.000   0.201   0.291   0.005
   0.650   4.000   0.199   0.290   0.004
   0.675   4.000   0.197   0.289   0.004
   0.700   4.000   0.195   0.288   0.004
   0.725   4.000   0.193   0.287   0.004
   0.750   4.000   0.191   0.286   0.004
   0.775   4.000   0.189   0.285   0.004
   0.800   4.000   0.186   0.283   0.004
   0.825   4.000   0.184   0.282   0.004
   0.850   4.000   0.182   0.281   0.004
   0.875   4.000   0.179   0.279   0.005
   0.900   4.000   0.177   0.278   0.005
   0.925   4.000   0.174   0.276   0.005
   0.950   4.000   0.172   0.275   0.006
   0.975   4.000   0.169   0.273   0.007
   1.000   4.000   0.167   0.271   0.007
