  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.197   0.000   0.000
   0.025   2.000   0.184   0.000   0.000
   0.050   2.000   0.166   0.000   0.000
   0.075   2.000   0.151   0.000   0.000
   0.100   2.000   0.143   0.000   0.001
   0.125   2.000   0.141   0.000   0.001
   0.150   2.000   0.143   0.001   0.002
   0.175   2.000   0.147   0.002   0.003
   0.200   2.000   0.155   0.004   0.008
   0.225   3.000   0.164   0.008   0.016
   0.250   5.000   0.176   0.014   0.031
   0.275   7.000   0.190   0.022   0.050
   0.300   7.000   0.205   0.030   0.071
   0.325   7.000   0.220   0.037   0.092
   0.350   7.000   0.235   0.042   0.111
   0.375   7.000   0.249   0.046   0.129
   0.400   7.000   0.262   0.049   0.145
   0.425   7.000   0.275   0.050   0.160
   0.450   7.000   0.286   0.051   0.173
   0.475   7.000   0.297   0.050   0.185
   0.500   7.000   0.307   0.049   0.197
   0.525   7.000   0.309   0.045   0.199
   0.550   7.000   0.312   0.041   0.201
   0.575   7.000   0.314   0.038   0.204
   0.600   7.000   0.316   0.034   0.206
   0.625   7.000   0.319   0.031   0.208
   0.650   7.000   0.321   0.028   0.210
   0.675   7.000   0.323   0.024   0.212
   0.700   7.000   0.325   0.021   0.214
   0.725   7.000   0.327   0.019   0.216
   0.750   7.000   0.330   0.016   0.217
   0.775   7.000   0.331   0.014   0.219
   0.800   7.000   0.333   0.012   0.220
   0.825   6.000   0.335   0.010   0.221
   0.850   6.000   0.337   0.009   0.222
   0.875   7.000   0.338   0.007   0.223
   0.900   8.000   0.340   0.006   0.224
   0.925   9.000   0.341   0.005   0.225
   0.950   9.000   0.342   0.004   0.225
   0.975   9.000   0.343   0.003   0.226
   1.000   9.000   0.344   0.003   0.227
