  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.201   0.201   0.401
   0.025  23.000   0.203   0.204   0.408
   0.050  21.000   0.207   0.209   0.417
   0.075  22.000   0.209   0.214   0.425
   0.100  21.000   0.209   0.217   0.430
   0.125  21.000   0.209   0.218   0.431
   0.150  21.000   0.207   0.218   0.430
   0.175  21.000   0.205   0.216   0.426
   0.200  21.000   0.202   0.213   0.419
   0.225  21.000   0.196   0.207   0.408
   0.250  21.000   0.188   0.199   0.391
   0.275  21.000   0.178   0.189   0.371
   0.300  22.000   0.167   0.178   0.350
   0.325  22.000   0.156   0.167   0.328
   0.350  22.000   0.147   0.157   0.308
   0.375  23.000   0.138   0.148   0.290
   0.400  23.000   0.130   0.140   0.274
   0.425  22.000   0.123   0.133   0.260
   0.450  22.000   0.117   0.126   0.247
   0.475  22.000   0.111   0.120   0.236
   0.500  22.000   0.106   0.115   0.225
   0.525  22.000   0.106   0.115   0.225
   0.550  23.000   0.106   0.115   0.225
   0.575  23.000   0.106   0.115   0.224
   0.600  23.000   0.106   0.114   0.224
   0.625  23.000   0.105   0.114   0.223
   0.650  23.000   0.105   0.114   0.223
   0.675  23.000   0.105   0.113   0.222
   0.700  23.000   0.105   0.113   0.221
   0.725  23.000   0.104   0.113   0.221
   0.750  23.000   0.104   0.113   0.220
   0.775  23.000   0.104   0.112   0.220
   0.800  23.000   0.104   0.112   0.219
   0.825  23.000   0.104   0.112   0.219
   0.850  23.000   0.103   0.111   0.218
   0.875  23.000   0.103   0.111   0.217
   0.900  23.000   0.103   0.111   0.217
   0.925  23.000   0.103   0.110   0.216
   0.950  23.000   0.102   0.110   0.216
   0.975  22.000   0.102   0.110   0.215
   1.000  22.000   0.102   0.110   0.215
