  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.113   0.001   0.000
   0.025   2.000   0.100   0.001   0.000
   0.050   2.000   0.093   0.001   0.000
   0.075   2.000   0.091   0.001   0.000
   0.100   2.000   0.095   0.001   0.000
   0.125   2.000   0.102   0.003   0.000
   0.150   2.000   0.111   0.006   0.001
   0.175   4.000   0.123   0.014   0.003
   0.200   4.000   0.136   0.030   0.006
   0.225   6.000   0.151   0.055   0.013
   0.250   6.000   0.169   0.086   0.021
   0.275   6.000   0.188   0.119   0.030
   0.300   6.000   0.209   0.154   0.039
   0.325   6.000   0.230   0.189   0.048
   0.350   6.000   0.252   0.225   0.056
   0.375   6.000   0.270   0.256   0.063
   0.400   6.000   0.282   0.277   0.065
   0.425   6.000   0.289   0.291   0.063
   0.450   6.000   0.293   0.303   0.060
   0.475   6.000   0.297   0.315   0.057
   0.500   6.000   0.299   0.328   0.054
   0.525   6.000   0.298   0.334   0.049
   0.550   6.000   0.296   0.339   0.044
   0.575   6.000   0.293   0.344   0.040
   0.600   6.000   0.290   0.348   0.036
   0.625   6.000   0.287   0.352   0.032
   0.650   6.000   0.284   0.356   0.028
   0.675   5.000   0.281   0.359   0.025
   0.700   5.000   0.278   0.362   0.022
   0.725   4.000   0.275   0.365   0.020
   0.750   4.000   0.272   0.368   0.017
   0.775   4.000   0.269   0.371   0.015
   0.800   4.000   0.266   0.374   0.013
   0.825   4.000   0.264   0.377   0.012
   0.850   4.000   0.262   0.379   0.011
   0.875   4.000   0.260   0.382   0.009
   0.900   4.000   0.258   0.384   0.008
   0.925   4.000   0.256   0.387   0.008
   0.950   4.000   0.254   0.389   0.007
   0.975   4.000   0.253   0.392   0.007
   1.000   4.000   0.251   0.394   0.006
