          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.29517E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97445E+02  0.99141E+02 -0.19659E+03  0.21639E+01 -0.67462E+01 -0.25082E+01      982.00
  0.24975E-01  0.25950E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.85782E+02  0.87107E+02 -0.17289E+03  0.37534E+01 -0.35748E+01 -0.65845E+00      982.00
  0.49960E-01  0.23914E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79645E+02  0.79719E+02 -0.15936E+03  0.30728E+01 -0.22219E+01  0.14255E+00      982.00
  0.74950E-01  0.23704E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79484E+02  0.78509E+02 -0.15799E+03  0.19092E+01 -0.17204E+01  0.73228E+00      982.00
  0.99946E-01  0.24479E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82403E+02  0.80767E+02 -0.16317E+03  0.87967E+00 -0.15300E+01  0.11409E+01      982.00
  0.12494E+00  0.26366E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.88780E+02  0.86971E+02 -0.17575E+03 -0.30115E-02 -0.16087E+01  0.13177E+01      982.00
  0.14994E+00  0.29004E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97368E+02  0.95973E+02 -0.19334E+03 -0.77920E+00 -0.19199E+01  0.12813E+01      982.00
  0.17494E+00  0.32128E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10738E+03  0.10677E+03 -0.21416E+03 -0.15050E+01 -0.24702E+01  0.11189E+01      982.00
  0.19993E+00  0.35287E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11749E+03  0.11771E+03 -0.23520E+03 -0.21964E+01 -0.32028E+01  0.91755E+00      982.00
  0.22493E+00  0.38327E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12728E+03  0.12817E+03 -0.25545E+03 -0.28653E+01 -0.40774E+01  0.65427E+00      982.00
  0.24992E+00  0.41177E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13652E+03  0.13790E+03 -0.27442E+03 -0.35304E+01 -0.50570E+01  0.27372E+00      982.00
  0.27491E+00  0.43895E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14520E+03  0.14730E+03 -0.29250E+03 -0.42403E+01 -0.61253E+01 -0.27077E+00      982.00
  0.29990E+00  0.46181E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15270E+03  0.15501E+03 -0.30771E+03 -0.48314E+01 -0.71647E+01 -0.81641E+00      982.00
  0.32489E+00  0.48245E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15937E+03  0.16205E+03 -0.32142E+03 -0.54068E+01 -0.81740E+01 -0.14500E+01      982.00
  0.34987E+00  0.49931E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16476E+03  0.16786E+03 -0.33263E+03 -0.58719E+01 -0.90874E+01 -0.20537E+01      982.00
  0.37485E+00  0.51412E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16943E+03  0.17302E+03 -0.34246E+03 -0.62737E+01 -0.99131E+01 -0.26720E+01      982.00
  0.39983E+00  0.52669E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17336E+03  0.17744E+03 -0.35080E+03 -0.65867E+01 -0.10641E+02 -0.32639E+01      982.00
  0.42481E+00  0.52780E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17378E+03  0.17777E+03 -0.35155E+03 -0.64106E+01 -0.10542E+02 -0.38336E+01      982.00
  0.44979E+00  0.52920E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17415E+03  0.17833E+03 -0.35248E+03 -0.62668E+01 -0.10441E+02 -0.41509E+01      982.00
  0.47476E+00  0.53048E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17448E+03  0.17885E+03 -0.35333E+03 -0.61539E+01 -0.10356E+02 -0.43835E+01      982.00
  0.49974E+00  0.53155E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17477E+03  0.17929E+03 -0.35405E+03 -0.60122E+01 -0.10205E+02 -0.45768E+01      982.00
  0.52472E+00  0.53262E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17509E+03  0.17969E+03 -0.35477E+03 -0.59013E+01 -0.10110E+02 -0.47812E+01      982.00
  0.54970E+00  0.53330E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17526E+03  0.17997E+03 -0.35523E+03 -0.58182E+01 -0.10020E+02 -0.49137E+01      982.00
  0.57468E+00  0.53387E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17540E+03  0.18021E+03 -0.35561E+03 -0.57426E+01 -0.99313E+01 -0.50196E+01      982.00
  0.59965E+00  0.53449E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17558E+03  0.18044E+03 -0.35602E+03 -0.57054E+01 -0.98879E+01 -0.51362E+01      982.00
  0.62463E+00  0.53494E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17569E+03  0.18064E+03 -0.35633E+03 -0.56562E+01 -0.98260E+01 -0.51925E+01      982.00
  0.64961E+00  0.53513E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17575E+03  0.18071E+03 -0.35646E+03 -0.55149E+01 -0.96386E+01 -0.52465E+01      982.00
  0.67459E+00  0.53521E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17577E+03  0.18075E+03 -0.35652E+03 -0.54481E+01 -0.95459E+01 -0.52487E+01      982.00
  0.69957E+00  0.53511E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17567E+03  0.18079E+03 -0.35646E+03 -0.53376E+01 -0.93559E+01 -0.51795E+01      982.00
  0.72455E+00  0.53491E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17565E+03  0.18069E+03 -0.35633E+03 -0.52618E+01 -0.92478E+01 -0.51605E+01      982.00
  0.74953E+00  0.53444E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17561E+03  0.18041E+03 -0.35602E+03 -0.52496E+01 -0.92620E+01 -0.52188E+01      982.00
  0.77451E+00  0.53414E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17557E+03  0.18025E+03 -0.35582E+03 -0.52527E+01 -0.92679E+01 -0.52622E+01      982.00
  0.79949E+00  0.53383E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17549E+03  0.18012E+03 -0.35562E+03 -0.51927E+01 -0.91735E+01 -0.52130E+01      982.00
  0.82448E+00  0.53358E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17546E+03  0.18000E+03 -0.35546E+03 -0.51410E+01 -0.90957E+01 -0.52018E+01      982.00
  0.84946E+00  0.53313E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17537E+03  0.17979E+03 -0.35516E+03 -0.50905E+01 -0.90182E+01 -0.51631E+01      982.00
  0.87444E+00  0.53263E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17528E+03  0.17955E+03 -0.35483E+03 -0.50421E+01 -0.89427E+01 -0.51217E+01      982.00
  0.89942E+00  0.53209E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17519E+03  0.17929E+03 -0.35448E+03 -0.49956E+01 -0.88694E+01 -0.50752E+01      982.00
  0.92440E+00  0.53152E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17509E+03  0.17901E+03 -0.35410E+03 -0.49510E+01 -0.87979E+01 -0.50245E+01      982.00
  0.94939E+00  0.53118E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17507E+03  0.17881E+03 -0.35387E+03 -0.49164E+01 -0.87427E+01 -0.49872E+01      982.00
  0.97437E+00  0.53054E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17496E+03  0.17850E+03 -0.35346E+03 -0.48755E+01 -0.86763E+01 -0.49291E+01      982.00
  0.99935E+00  0.52988E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.17485E+03  0.17817E+03 -0.35302E+03 -0.48362E+01 -0.86119E+01 -0.48696E+01      982.00
