          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.20286E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72143E+02  0.62422E+02 -0.13457E+03  0.32381E+01 -0.56132E+01 -0.84374E+01      982.00
  0.24875E-01  0.19322E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.68979E+02  0.59079E+02 -0.12806E+03  0.34336E+01 -0.59494E+01 -0.86062E+01      982.00
  0.49728E-01  0.19443E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.69444E+02  0.59375E+02 -0.12882E+03  0.36257E+01 -0.62811E+01 -0.87638E+01      982.00
  0.74574E-01  0.20664E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.73602E+02  0.63365E+02 -0.13697E+03  0.37973E+01 -0.65780E+01 -0.89367E+01      982.00
  0.99430E-01  0.23615E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.83567E+02  0.73118E+02 -0.15669E+03  0.39855E+01 -0.69058E+01 -0.92163E+01      982.00
  0.12431E+00  0.28354E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.99338E+02  0.89035E+02 -0.18837E+03  0.41688E+01 -0.72317E+01 -0.94658E+01      982.00
  0.14922E+00  0.35082E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12053E+03  0.11287E+03 -0.23339E+03  0.44084E+01 -0.76713E+01 -0.88030E+01      982.00
  0.17417E+00  0.42267E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13975E+03  0.14174E+03 -0.28149E+03  0.47748E+01 -0.83207E+01 -0.53421E+01      982.00
  0.19915E+00  0.47603E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15131E+03  0.16571E+03 -0.31702E+03  0.51455E+01 -0.89295E+01 -0.11813E+01      982.00
  0.22412E+00  0.51085E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15884E+03  0.18125E+03 -0.34009E+03  0.54142E+01 -0.93793E+01  0.10440E+01      982.00
  0.24909E+00  0.53488E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16448E+03  0.19152E+03 -0.35600E+03  0.55998E+01 -0.97066E+01  0.21641E+01      982.00
  0.27404E+00  0.55335E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16916E+03  0.19907E+03 -0.36823E+03  0.58026E+01 -0.10085E+02  0.30280E+01      982.00
  0.29900E+00  0.56798E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17310E+03  0.20483E+03 -0.37792E+03  0.60195E+01 -0.10501E+02  0.37722E+01      982.00
  0.32395E+00  0.57895E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17619E+03  0.20901E+03 -0.38519E+03  0.62361E+01 -0.10931E+02  0.44022E+01      982.00
  0.34890E+00  0.58722E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17867E+03  0.21200E+03 -0.39067E+03  0.64531E+01 -0.11377E+02  0.49079E+01      982.00
  0.37385E+00  0.59378E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18076E+03  0.21426E+03 -0.39502E+03  0.66866E+01 -0.11862E+02  0.52936E+01      982.00
  0.39880E+00  0.59855E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18239E+03  0.21579E+03 -0.39818E+03  0.69100E+01 -0.12347E+02  0.56293E+01      982.00
  0.42374E+00  0.60230E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18377E+03  0.21690E+03 -0.40066E+03  0.71369E+01 -0.12847E+02  0.58443E+01      982.00
  0.44869E+00  0.60481E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18482E+03  0.21750E+03 -0.40232E+03  0.73285E+01 -0.13302E+02  0.60482E+01      982.00
  0.47363E+00  0.60302E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18456E+03  0.21657E+03 -0.40113E+03  0.74720E+01 -0.13655E+02  0.58074E+01      982.00
  0.49858E+00  0.60090E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18422E+03  0.21550E+03 -0.39972E+03  0.75733E+01 -0.13947E+02  0.56441E+01      982.00
  0.52352E+00  0.59877E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18386E+03  0.21444E+03 -0.39830E+03  0.76624E+01 -0.14225E+02  0.54849E+01      982.00
  0.54847E+00  0.59663E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18349E+03  0.21339E+03 -0.39688E+03  0.77382E+01 -0.14487E+02  0.53276E+01      982.00
  0.57341E+00  0.59448E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18310E+03  0.21235E+03 -0.39545E+03  0.78004E+01 -0.14731E+02  0.51716E+01      982.00
  0.59836E+00  0.59233E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18270E+03  0.21131E+03 -0.39402E+03  0.78488E+01 -0.14956E+02  0.50163E+01      982.00
  0.62330E+00  0.59018E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18229E+03  0.21029E+03 -0.39258E+03  0.78835E+01 -0.15161E+02  0.48609E+01      982.00
  0.64825E+00  0.58803E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18186E+03  0.20929E+03 -0.39115E+03  0.79042E+01 -0.15347E+02  0.47047E+01      982.00
  0.67319E+00  0.58588E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18143E+03  0.20830E+03 -0.38972E+03  0.79111E+01 -0.15512E+02  0.45466E+01      982.00
  0.69814E+00  0.58374E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18098E+03  0.20732E+03 -0.38830E+03  0.79041E+01 -0.15657E+02  0.43854E+01      982.00
  0.72308E+00  0.58161E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18052E+03  0.20637E+03 -0.38688E+03  0.78831E+01 -0.15780E+02  0.42198E+01      982.00
  0.74803E+00  0.57948E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18004E+03  0.20543E+03 -0.38547E+03  0.78482E+01 -0.15882E+02  0.40480E+01      982.00
  0.77297E+00  0.57723E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17950E+03  0.20447E+03 -0.38398E+03  0.77941E+01 -0.15954E+02  0.38755E+01      982.00
  0.79792E+00  0.57514E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17900E+03  0.20359E+03 -0.38259E+03  0.77320E+01 -0.16011E+02  0.36831E+01      982.00
  0.82286E+00  0.57305E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17848E+03  0.20272E+03 -0.38121E+03  0.76553E+01 -0.16042E+02  0.34781E+01      982.00
  0.84781E+00  0.57099E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17795E+03  0.20189E+03 -0.37984E+03  0.75642E+01 -0.16045E+02  0.32570E+01      982.00
  0.87276E+00  0.56894E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17739E+03  0.20109E+03 -0.37848E+03  0.74589E+01 -0.16017E+02  0.30170E+01      982.00
  0.89770E+00  0.56692E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17682E+03  0.20032E+03 -0.37714E+03  0.73393E+01 -0.15955E+02  0.27553E+01      982.00
  0.92265E+00  0.56492E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17623E+03  0.19960E+03 -0.37582E+03  0.72056E+01 -0.15852E+02  0.24712E+01      982.00
  0.94760E+00  0.56296E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17562E+03  0.19891E+03 -0.37453E+03  0.70577E+01 -0.15703E+02  0.21683E+01      982.00
