TEXTURE AT STRAIN =    0.8500
   1.188   1.213   0.673  <-- length of phase ellipsoid axes
   57.39    5.94   -0.40  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
   58.46  158.19 -128.93   0.0016500
