TEXTURE AT STRAIN =    0.9000
   2.736   2.749   0.110  <-- length of phase ellipsoid axes
   62.86    0.02    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
  133.11   56.33 -133.05   0.0003500
