  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.053   0.005   0.000
   0.025   3.000   0.050   0.005   0.000
   0.050   2.000   0.053   0.008   0.000
   0.075   3.000   0.047   0.013   0.000
   0.100   3.000   0.039   0.015   0.000
   0.125   3.000   0.037   0.019   0.000
   0.150   3.000   0.040   0.027   0.000
   0.175   4.000   0.046   0.040   0.001
   0.200   4.000   0.057   0.059   0.001
   0.225   4.000   0.070   0.083   0.001
   0.250   4.000   0.085   0.111   0.002
   0.275   4.000   0.101   0.139   0.002
   0.300   4.000   0.117   0.167   0.003
   0.325   4.000   0.132   0.193   0.003
   0.350   4.000   0.145   0.217   0.004
   0.375   4.000   0.157   0.239   0.005
   0.400   4.000   0.167   0.258   0.006
   0.425   4.000   0.175   0.275   0.007
   0.450   4.000   0.182   0.289   0.009
   0.475   4.000   0.179   0.286   0.010
   0.500   4.000   0.175   0.284   0.011
   0.525   4.000   0.171   0.281   0.012
   0.550   4.000   0.168   0.279   0.014
   0.575   4.000   0.164   0.276   0.015
   0.600   4.000   0.161   0.274   0.017
   0.625   4.000   0.157   0.271   0.019
   0.650   4.000   0.154   0.269   0.021
   0.675   4.000   0.151   0.266   0.023
   0.700   4.000   0.148   0.264   0.025
   0.725   4.000   0.145   0.261   0.027
   0.750   4.000   0.143   0.259   0.029
   0.775   4.000   0.140   0.257   0.031
   0.800   4.000   0.137   0.254   0.033
   0.825   5.000   0.135   0.252   0.035
   0.850   6.000   0.133   0.250   0.038
   0.875   6.000   0.131   0.248   0.040
   0.900   6.000   0.129   0.246   0.042
   0.925   6.000   0.127   0.244   0.044
   0.950   6.000   0.125   0.242   0.046
   0.975   6.000   0.124   0.240   0.048
   1.000   6.000   0.122   0.238   0.050
