  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.224   0.000   0.000
   0.025   2.000   0.205   0.000   0.000
   0.050   2.000   0.191   0.000   0.000
   0.075   2.000   0.181   0.000   0.000
   0.100   2.000   0.175   0.000   0.001
   0.125   2.000   0.173   0.000   0.001
   0.150   2.000   0.175   0.000   0.002
   0.175   2.000   0.180   0.000   0.003
   0.200   1.000   0.188   0.000   0.008
   0.225   1.000   0.199   0.000   0.017
   0.250   1.000   0.211   0.000   0.033
   0.275   2.000   0.224   0.000   0.056
   0.300   4.000   0.237   0.000   0.083
   0.325   4.000   0.250   0.000   0.110
   0.350   4.000   0.261   0.000   0.134
   0.375   8.000   0.272   0.000   0.156
   0.400   8.000   0.282   0.000   0.175
   0.425   8.000   0.291   0.000   0.192
   0.450   8.000   0.300   0.000   0.207
   0.475   8.000   0.308   0.000   0.219
   0.500   9.000   0.315   0.000   0.231
   0.525   9.000   0.322   0.000   0.240
   0.550   9.000   0.328   0.000   0.249
   0.575   9.000   0.329   0.000   0.248
   0.600   9.000   0.330   0.000   0.247
   0.625   9.000   0.331   0.000   0.246
   0.650   9.000   0.332   0.000   0.246
   0.675   9.000   0.332   0.000   0.245
   0.700  10.000   0.333   0.000   0.245
   0.725  10.000   0.334   0.000   0.244
   0.750  10.000   0.335   0.000   0.244
   0.775  10.000   0.335   0.000   0.243
   0.800  10.000   0.336   0.000   0.243
   0.825  10.000   0.337   0.000   0.243
   0.850  10.000   0.337   0.000   0.243
   0.875  11.000   0.338   0.000   0.242
   0.900  11.000   0.338   0.000   0.242
   0.925  12.000   0.339   0.000   0.242
   0.950  12.000   0.339   0.000   0.242
   0.975  12.000   0.339   0.000   0.242
   1.000  12.000   0.340   0.000   0.242
