  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.240   0.233   0.470
   0.025  22.000   0.236   0.236   0.473
   0.050  21.000   0.231   0.239   0.473
   0.075  21.000   0.226   0.239   0.470
   0.100  18.000   0.219   0.235   0.460
   0.125  19.000   0.218   0.234   0.459
   0.150  20.000   0.221   0.238   0.466
   0.175  22.000   0.220   0.237   0.464
   0.200  23.000   0.214   0.232   0.454
   0.225  21.000   0.207   0.225   0.439
   0.250  21.000   0.198   0.215   0.420
   0.275  21.000   0.187   0.203   0.397
   0.300  22.000   0.176   0.191   0.374
   0.325  23.000   0.166   0.179   0.351
   0.350  23.000   0.156   0.168   0.330
   0.375  23.000   0.147   0.158   0.310
   0.400  21.000   0.140   0.149   0.293
   0.425  19.000   0.134   0.142   0.279
   0.450  19.000   0.128   0.135   0.266
   0.475  19.000   0.130   0.137   0.270
   0.500  19.000   0.131   0.139   0.274
   0.525  19.000   0.133   0.141   0.276
   0.550  20.000   0.134   0.142   0.279
   0.575  21.000   0.135   0.143   0.281
   0.600  21.000   0.135   0.144   0.283
   0.625  21.000   0.136   0.145   0.285
   0.650  21.000   0.137   0.146   0.286
   0.675  21.000   0.137   0.146   0.287
   0.700  21.000   0.137   0.147   0.288
   0.725  21.000   0.138   0.147   0.289
   0.750  21.000   0.138   0.148   0.290
   0.775  21.000   0.139   0.148   0.291
   0.800  21.000   0.139   0.148   0.291
   0.825  21.000   0.139   0.149   0.292
   0.850  21.000   0.139   0.149   0.292
   0.875  21.000   0.139   0.149   0.293
   0.900  21.000   0.140   0.149   0.293
   0.925  21.000   0.140   0.150   0.294
   0.950  21.000   0.140   0.150   0.294
   0.975  21.000   0.140   0.150   0.294
   1.000  21.000   0.140   0.150   0.295
