  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.304   0.000   0.000
   0.025   2.000   0.280   0.000   0.000
   0.050   2.000   0.264   0.000   0.001
   0.075   2.000   0.255   0.000   0.001
   0.100   2.000   0.253   0.000   0.001
   0.125   2.000   0.257   0.000   0.002
   0.150   2.000   0.265   0.000   0.005
   0.175   2.000   0.278   0.000   0.012
   0.200   2.000   0.291   0.000   0.028
   0.225   4.000   0.305   0.000   0.053
   0.250   6.000   0.317   0.000   0.084
   0.275   6.000   0.330   0.000   0.115
   0.300   7.000   0.341   0.000   0.144
   0.325   7.000   0.352   0.000   0.170
   0.350   7.000   0.361   0.000   0.193
   0.375   8.000   0.370   0.000   0.212
   0.400   8.000   0.378   0.000   0.229
   0.425   8.000   0.385   0.000   0.243
   0.450  11.000   0.391   0.000   0.255
   0.475  11.000   0.397   0.000   0.266
   0.500  12.000   0.402   0.000   0.275
   0.525  12.000   0.407   0.000   0.283
   0.550  12.000   0.411   0.000   0.290
   0.575  13.000   0.415   0.000   0.296
   0.600  13.000   0.418   0.000   0.302
   0.625  13.000   0.418   0.000   0.302
   0.650  13.000   0.418   0.000   0.302
   0.675  14.000   0.418   0.000   0.302
   0.700  14.000   0.418   0.000   0.302
   0.725  14.000   0.418   0.000   0.302
   0.750  14.000   0.418   0.000   0.302
   0.775  14.000   0.418   0.000   0.302
   0.800  14.000   0.418   0.000   0.302
   0.825  14.000   0.418   0.000   0.302
   0.850  14.000   0.418   0.000   0.302
   0.875  14.000   0.418   0.000   0.302
   0.900  14.000   0.418   0.000   0.302
   0.925  14.000   0.419   0.000   0.302
   0.950  14.000   0.419   0.000   0.302
   0.975  14.000   0.419   0.000   0.302
   1.000  14.000   0.419   0.000   0.303
