  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.281   0.000   0.001
   0.025   2.000   0.253   0.000   0.001
   0.050   2.000   0.229   0.000   0.001
   0.075   2.000   0.210   0.000   0.001
   0.100   2.000   0.196   0.000   0.001
   0.125   2.000   0.188   0.000   0.001
   0.150   2.000   0.185   0.000   0.002
   0.175   2.000   0.187   0.000   0.004
   0.200   2.000   0.192   0.000   0.008
   0.225   2.000   0.201   0.000   0.017
   0.250   2.000   0.212   0.000   0.033
   0.275   2.000   0.225   0.000   0.055
   0.300   3.000   0.238   0.000   0.081
   0.325   3.000   0.251   0.000   0.108
   0.350   4.000   0.263   0.000   0.132
   0.375   6.000   0.275   0.000   0.154
   0.400   6.000   0.284   0.000   0.173
   0.425   8.000   0.294   0.000   0.190
   0.450   8.000   0.302   0.000   0.205
   0.475   8.000   0.309   0.000   0.218
   0.500   8.000   0.317   0.000   0.229
   0.525   8.000   0.323   0.000   0.239
   0.550   8.000   0.329   0.000   0.247
   0.575   8.000   0.330   0.000   0.246
   0.600   8.000   0.330   0.000   0.245
   0.625   8.000   0.331   0.000   0.245
   0.650   8.000   0.332   0.000   0.244
   0.675   8.000   0.332   0.000   0.243
   0.700   9.000   0.333   0.000   0.243
   0.725   9.000   0.334   0.000   0.242
   0.750   9.000   0.335   0.000   0.242
   0.775   9.000   0.335   0.000   0.241
   0.800   9.000   0.336   0.000   0.241
   0.825  10.000   0.337   0.000   0.241
   0.850  12.000   0.337   0.000   0.240
   0.875  12.000   0.338   0.000   0.240
   0.900  12.000   0.338   0.000   0.240
   0.925  12.000   0.339   0.000   0.240
   0.950  12.000   0.339   0.000   0.239
   0.975  12.000   0.340   0.000   0.239
   1.000  12.000   0.340   0.000   0.239
