  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.138   0.000   0.000
   0.025   2.000   0.127   0.000   0.000
   0.050   2.000   0.120   0.000   0.000
   0.075   2.000   0.119   0.000   0.000
   0.100   2.000   0.124   0.000   0.000
   0.125   2.000   0.132   0.000   0.001
   0.150   2.000   0.144   0.000   0.001
   0.175   2.000   0.159   0.000   0.003
   0.200   2.000   0.177   0.000   0.007
   0.225   2.000   0.195   0.000   0.019
   0.250   4.000   0.215   0.000   0.039
   0.275   4.000   0.234   0.000   0.065
   0.300   4.000   0.253   0.000   0.092
   0.325   5.000   0.271   0.000   0.119
   0.350   5.000   0.287   0.000   0.142
   0.375   5.000   0.300   0.000   0.163
   0.400   7.000   0.310   0.000   0.179
   0.425   7.000   0.318   0.000   0.193
   0.450   7.000   0.324   0.000   0.206
   0.475   8.000   0.328   0.000   0.218
   0.500   8.000   0.332   0.000   0.229
   0.525   8.000   0.335   0.000   0.239
   0.550   9.000   0.338   0.000   0.249
   0.575   9.000   0.337   0.000   0.249
   0.600   8.000   0.336   0.000   0.249
   0.625   8.000   0.336   0.000   0.250
   0.650   8.000   0.335   0.000   0.250
   0.675   9.000   0.335   0.000   0.249
   0.700   9.000   0.335   0.000   0.249
   0.725   9.000   0.335   0.000   0.248
   0.750   9.000   0.335   0.000   0.248
   0.775   9.000   0.336   0.000   0.247
   0.800   9.000   0.337   0.000   0.247
   0.825   9.000   0.337   0.000   0.246
   0.850   9.000   0.338   0.000   0.246
   0.875   9.000   0.339   0.000   0.245
   0.900   9.000   0.340   0.000   0.245
   0.925  10.000   0.340   0.000   0.245
   0.950  10.000   0.341   0.000   0.244
   0.975  10.000   0.342   0.000   0.244
   1.000  10.000   0.343   0.000   0.244
