          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22237E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.74850E+02  0.72947E+02 -0.14780E+03 -0.12782E+01  0.19867E+01 -0.96849E+01      982.00
  0.24924E-01  0.22730E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.75769E+02  0.75481E+02 -0.15125E+03 -0.15708E+01  0.16333E+01 -0.76597E+01      982.00
  0.49877E-01  0.24791E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.82131E+02  0.83095E+02 -0.16523E+03 -0.23341E+01  0.60046E+00 -0.22147E+01      982.00
  0.74871E-01  0.25422E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.84716E+02  0.84720E+02 -0.16944E+03 -0.27169E+01 -0.36876E+00  0.18916E+01      982.00
  0.99864E-01  0.26336E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.88317E+02  0.87195E+02 -0.17551E+03 -0.20174E+01 -0.38980E+00  0.32987E+01      982.00
  0.12486E+00  0.28994E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97545E+02  0.95692E+02 -0.19324E+03 -0.11081E+01 -0.37262E-01  0.38374E+01      982.00
  0.14985E+00  0.33190E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11181E+03  0.10941E+03 -0.22122E+03 -0.30074E+00  0.43353E+00  0.39308E+01      982.00
  0.17484E+00  0.38670E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13026E+03  0.12750E+03 -0.25776E+03  0.42746E+00  0.10469E+01  0.34606E+01      982.00
  0.19984E+00  0.44093E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14843E+03  0.14550E+03 -0.29393E+03  0.10877E+01  0.17908E+01  0.23796E+01      982.00
  0.22484E+00  0.48966E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16480E+03  0.16161E+03 -0.32641E+03  0.16508E+01  0.26457E+01  0.11958E+01      982.00
  0.24983E+00  0.52417E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17634E+03  0.17307E+03 -0.34941E+03  0.20904E+01  0.34143E+01 -0.81458E-01      982.00
  0.27483E+00  0.55029E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18504E+03  0.18178E+03 -0.36681E+03  0.24284E+01  0.41199E+01 -0.11953E+01      982.00
  0.29983E+00  0.56900E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19113E+03  0.18814E+03 -0.37927E+03  0.26774E+01  0.47228E+01 -0.23114E+01      982.00
