          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.15745E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49520E+02  0.48238E+02 -0.97758E+02  0.20666E+01 -0.42682E-02  0.33042E+02      982.00
  0.23283E-01  0.16001E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.49524E+02  0.48965E+02 -0.98489E+02  0.15817E+01  0.55707E-01  0.35456E+02      982.00
  0.46364E-01  0.16582E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.50364E+02  0.50261E+02 -0.10062E+03  0.12720E+01  0.17036E+00  0.39618E+02      982.00
  0.69120E-01  0.17590E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.52144E+02  0.52380E+02 -0.10452E+03  0.11007E+01  0.27137E+00  0.46019E+02      982.00
  0.91404E-01  0.19179E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.55084E+02  0.55616E+02 -0.11070E+03  0.10459E+01  0.34432E+00  0.55402E+02      982.00
  0.11305E+00  0.21564E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.59497E+02  0.60329E+02 -0.11983E+03  0.11006E+01  0.39096E+00  0.68775E+02      982.00
  0.13389E+00  0.24974E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.65687E+02  0.66892E+02 -0.13258E+03  0.12449E+01  0.42027E+00  0.87204E+02      982.00
  0.15379E+00  0.29461E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73599E+02  0.75378E+02 -0.14898E+03  0.14417E+01  0.43013E+00  0.11083E+03      982.00
  0.17276E+00  0.34505E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82178E+02  0.84912E+02 -0.16709E+03  0.16401E+01  0.38911E+00  0.13690E+03      982.00
  0.19092E+00  0.39179E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.89817E+02  0.93924E+02 -0.18374E+03  0.17982E+01  0.27622E+00  0.16074E+03      982.00
  0.20850E+00  0.42962E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.95773E+02  0.10145E+03 -0.19722E+03  0.19102E+01  0.11587E+00  0.17983E+03      982.00
  0.22572E+00  0.45876E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10026E+03  0.10740E+03 -0.20766E+03  0.19853E+01 -0.53493E-01  0.19441E+03      982.00
  0.24269E+00  0.48134E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10367E+03  0.11212E+03 -0.21579E+03  0.20250E+01 -0.21992E+00  0.20563E+03      982.00
  0.25950E+00  0.49883E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10631E+03  0.11584E+03 -0.22215E+03  0.20408E+01 -0.36913E+00  0.21426E+03      982.00
  0.27620E+00  0.51305E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10843E+03  0.11892E+03 -0.22735E+03  0.20318E+01 -0.50595E+00  0.22123E+03      982.00
  0.29282E+00  0.52405E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11010E+03  0.12130E+03 -0.23140E+03  0.20104E+01 -0.61942E+00  0.22660E+03      982.00
  0.30938E+00  0.53299E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11148E+03  0.12324E+03 -0.23472E+03  0.19758E+01 -0.71697E+00  0.23094E+03      982.00
  0.32589E+00  0.53975E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11262E+03  0.12465E+03 -0.23726E+03  0.19407E+01 -0.79355E+00  0.23420E+03      982.00
