  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.300   0.000   0.001
   0.025   2.000   0.290   0.000   0.001
   0.050   2.000   0.265   0.000   0.001
   0.075   2.000   0.249   0.000   0.001
   0.100   2.000   0.244   0.000   0.001
   0.125   2.000   0.245   0.000   0.002
   0.150   2.000   0.252   0.000   0.005
   0.175   2.000   0.262   0.001   0.012
   0.200   2.000   0.274   0.001   0.027
   0.225   3.000   0.286   0.002   0.052
   0.250   5.000   0.298   0.003   0.082
   0.275   6.000   0.311   0.004   0.114
   0.300   6.000   0.323   0.005   0.143
   0.325   6.000   0.335   0.005   0.169
   0.350   6.000   0.345   0.005   0.192
   0.375   6.000   0.356   0.005   0.211
   0.400   6.000   0.365   0.005   0.228
   0.425   8.000   0.373   0.004   0.243
   0.450   8.000   0.381   0.004   0.255
   0.475   9.000   0.388   0.003   0.266
   0.500   9.000   0.394   0.003   0.275
   0.525   9.000   0.400   0.003   0.283
   0.550   9.000   0.405   0.002   0.291
   0.575  10.000   0.409   0.002   0.297
   0.600  10.000   0.410   0.001   0.297
   0.625  10.000   0.411   0.001   0.297
   0.650  10.000   0.411   0.001   0.297
   0.675  10.000   0.411   0.001   0.297
   0.700  10.000   0.412   0.001   0.297
   0.725  11.000   0.412   0.001   0.297
   0.750  12.000   0.412   0.000   0.298
   0.775  13.000   0.413   0.000   0.298
   0.800  13.000   0.413   0.000   0.298
   0.825  13.000   0.413   0.000   0.298
   0.850  13.000   0.413   0.000   0.298
   0.875  13.000   0.414   0.000   0.298
   0.900  13.000   0.414   0.000   0.298
   0.925  13.000   0.414   0.000   0.298
   0.950  13.000   0.414   0.000   0.298
   0.975  13.000   0.414   0.000   0.299
   1.000  13.000   0.415   0.000   0.299
