  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.297   0.000   0.001
   0.025   2.000   0.277   0.000   0.001
   0.050   2.000   0.257   0.000   0.001
   0.075   2.000   0.247   0.000   0.001
   0.100   2.000   0.244   0.000   0.001
   0.125   2.000   0.249   0.000   0.002
   0.150   2.000   0.258   0.000   0.005
   0.175   2.000   0.271   0.000   0.011
   0.200   2.000   0.285   0.000   0.027
   0.225   4.000   0.298   0.001   0.052
   0.250   6.000   0.311   0.001   0.083
   0.275   6.000   0.324   0.001   0.114
   0.300   6.000   0.336   0.002   0.144
   0.325   8.000   0.347   0.002   0.170
   0.350   8.000   0.357   0.002   0.193
   0.375   9.000   0.366   0.002   0.212
   0.400  10.000   0.374   0.002   0.229
   0.425  10.000   0.382   0.001   0.243
   0.450  10.000   0.389   0.001   0.256
   0.475  10.000   0.395   0.001   0.267
   0.500  10.000   0.400   0.001   0.276
   0.525  10.000   0.405   0.001   0.284
   0.550  10.000   0.409   0.001   0.291
   0.575  11.000   0.413   0.001   0.298
   0.600  13.000   0.414   0.000   0.298
   0.625  13.000   0.414   0.000   0.298
   0.650  13.000   0.414   0.000   0.298
   0.675  13.000   0.414   0.000   0.298
   0.700  13.000   0.414   0.000   0.298
   0.725  13.000   0.415   0.000   0.298
   0.750  13.000   0.415   0.000   0.298
   0.775  14.000   0.415   0.000   0.299
   0.800  14.000   0.415   0.000   0.299
   0.825  14.000   0.415   0.000   0.299
   0.850  14.000   0.415   0.000   0.299
   0.875  14.000   0.416   0.000   0.299
   0.900  14.000   0.416   0.000   0.299
   0.925  14.000   0.416   0.000   0.299
   0.950  14.000   0.416   0.000   0.299
   0.975  14.000   0.416   0.000   0.299
   1.000  14.000   0.416   0.000   0.299
