  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.094   0.024   0.001
   0.025   3.000   0.072   0.016   0.000
   0.050   3.000   0.058   0.014   0.000
   0.075   3.000   0.053   0.016   0.000
   0.100   3.000   0.055   0.022   0.000
   0.125   4.000   0.061   0.036   0.001
   0.150   4.000   0.072   0.058   0.001
   0.175   4.000   0.087   0.089   0.001
   0.200   4.000   0.105   0.124   0.002
   0.225   4.000   0.125   0.161   0.003
   0.250   4.000   0.144   0.196   0.003
   0.275   4.000   0.162   0.230   0.004
   0.300   4.000   0.178   0.260   0.006
   0.325   4.000   0.192   0.288   0.007
   0.350   4.000   0.203   0.312   0.009
   0.375   4.000   0.212   0.331   0.012
   0.400   4.000   0.217   0.345   0.015
   0.425   4.000   0.219   0.352   0.018
   0.450   4.000   0.219   0.353   0.021
   0.475   4.000   0.217   0.351   0.024
   0.500   4.000   0.213   0.347   0.027
   0.525   4.000   0.207   0.340   0.030
   0.550   4.000   0.201   0.333   0.034
   0.575   4.000   0.195   0.326   0.037
   0.600   4.000   0.189   0.318   0.040
   0.625   5.000   0.183   0.311   0.043
   0.650   6.000   0.178   0.304   0.046
   0.675   6.000   0.173   0.296   0.048
   0.700   6.000   0.168   0.289   0.051
   0.725   6.000   0.163   0.281   0.053
   0.750   6.000   0.159   0.275   0.056
   0.775   6.000   0.155   0.268   0.057
   0.800   6.000   0.151   0.262   0.059
   0.825   6.000   0.148   0.257   0.061
   0.850   6.000   0.146   0.252   0.062
   0.875   6.000   0.146   0.247   0.062
   0.900   6.000   0.145   0.240   0.062
   0.925   6.000   0.143   0.232   0.061
   0.950   6.000   0.138   0.225   0.059
   0.975   6.000   0.133   0.220   0.058
   1.000   6.000   0.128   0.217   0.057
