  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.176   0.000   0.000
   0.025   2.000   0.170   0.000   0.000
   0.050   2.000   0.176   0.000   0.000
   0.075   2.000   0.193   0.000   0.001
   0.100   2.000   0.217   0.001   0.002
   0.125   2.000   0.238   0.003   0.007
   0.150   2.000   0.246   0.006   0.016
   0.175   4.000   0.252   0.010   0.032
   0.200   5.000   0.261   0.017   0.055
   0.225   5.000   0.275   0.024   0.084
   0.250   5.000   0.283   0.029   0.106
   0.275   7.000   0.272   0.030   0.114
   0.300   7.000   0.260   0.029   0.120
   0.325   7.000   0.253   0.030   0.127
   0.350   7.000   0.251   0.030   0.137
   0.375   7.000   0.255   0.030   0.148
   0.400   7.000   0.261   0.030   0.161
   0.425   7.000   0.269   0.030   0.173
   0.450   7.000   0.279   0.029   0.186
   0.475   7.000   0.288   0.028   0.199
   0.500   7.000   0.298   0.026   0.211
   0.525   7.000   0.307   0.024   0.223
   0.550   6.000   0.316   0.022   0.233
   0.575   6.000   0.318   0.019   0.235
   0.600   5.000   0.321   0.016   0.236
   0.625   5.000   0.324   0.013   0.237
   0.650   6.000   0.327   0.011   0.238
   0.675   6.000   0.330   0.009   0.238
   0.700   6.000   0.332   0.008   0.239
   0.725   6.000   0.335   0.006   0.239
   0.750   6.000   0.337   0.005   0.238
   0.775   6.000   0.339   0.004   0.238
   0.800   6.000   0.341   0.003   0.237
   0.825   6.000   0.343   0.003   0.237
   0.850   6.000   0.345   0.002   0.236
   0.875   7.000   0.346   0.002   0.236
   0.900   7.000   0.347   0.001   0.235
   0.925   7.000   0.349   0.001   0.234
   0.950   7.000   0.350   0.001   0.234
   0.975   7.000   0.351   0.001   0.233
   1.000   7.000   0.351   0.000   0.233
