TEXTURE AT STRAIN =    0.0500
   1.058   1.152   0.806  <-- length of phase ellipsoid axes
  -61.06    2.61 -164.58  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
  144.45    5.72 -144.41   0.0003500
