  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.174   0.169   0.341
   0.025  19.000   0.175   0.173   0.346
   0.050  15.000   0.170   0.170   0.340
   0.075  14.000   0.172   0.176   0.350
   0.100  17.000   0.177   0.185   0.365
   0.125  19.000   0.181   0.192   0.378
   0.150  21.000   0.185   0.197   0.387
   0.175  21.000   0.186   0.200   0.392
   0.200  22.000   0.186   0.199   0.391
   0.225  22.000   0.184   0.196   0.385
   0.250  21.000   0.179   0.190   0.374
   0.275  21.000   0.171   0.183   0.359
   0.300  21.000   0.163   0.174   0.341
   0.325  21.000   0.154   0.164   0.322
   0.350  21.000   0.145   0.155   0.305
   0.375  22.000   0.137   0.147   0.288
   0.400  23.000   0.130   0.139   0.273
   0.425  23.000   0.123   0.132   0.260
   0.450  23.000   0.118   0.126   0.248
   0.475  23.000   0.113   0.121   0.237
   0.500  23.000   0.108   0.116   0.227
   0.525  23.000   0.104   0.112   0.219
   0.550  22.000   0.100   0.108   0.211
   0.575  21.000   0.101   0.108   0.212
   0.600  21.000   0.101   0.108   0.212
   0.625  21.000   0.101   0.108   0.212
   0.650  21.000   0.101   0.108   0.212
   0.675  21.000   0.101   0.108   0.212
   0.700  21.000   0.101   0.108   0.212
   0.725  21.000   0.101   0.108   0.212
   0.750  21.000   0.101   0.108   0.212
   0.775  21.000   0.101   0.108   0.212
   0.800  22.000   0.101   0.108   0.212
   0.825  23.000   0.100   0.108   0.211
   0.850  23.000   0.100   0.107   0.211
   0.875  23.000   0.100   0.107   0.210
   0.900  23.000   0.099   0.107   0.210
   0.925  23.000   0.099   0.107   0.209
   0.950  23.000   0.099   0.107   0.209
   0.975  23.000   0.099   0.107   0.208
   1.000  23.000   0.098   0.106   0.208
