  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.014   0.010   0.001
   0.025   3.000   0.011   0.008   0.001
   0.050   3.000   0.010   0.007   0.001
   0.075   3.000   0.009   0.007   0.001
   0.100   3.000   0.010   0.009   0.001
   0.125   3.000   0.012   0.012   0.001
   0.150   3.000   0.017   0.019   0.002
   0.175   3.000   0.023   0.030   0.003
   0.200   3.000   0.032   0.047   0.006
   0.225   3.000   0.043   0.068   0.008
   0.250   3.000   0.057   0.093   0.012
   0.275   5.000   0.072   0.120   0.017
   0.300   5.000   0.087   0.147   0.023
   0.325   5.000   0.100   0.172   0.029
   0.350   5.000   0.113   0.194   0.037
   0.375   5.000   0.123   0.213   0.045
   0.400   5.000   0.131   0.228   0.054
   0.425   5.000   0.137   0.241   0.064
   0.450   5.000   0.134   0.235   0.069
   0.475   5.000   0.131   0.229   0.073
   0.500   5.000   0.128   0.225   0.078
   0.525   5.000   0.125   0.220   0.082
   0.550   5.000   0.122   0.217   0.087
   0.575   6.000   0.120   0.213   0.091
   0.600   6.000   0.118   0.210   0.095
   0.625   6.000   0.116   0.207   0.098
   0.650   7.000   0.114   0.205   0.101
   0.675   8.000   0.113   0.203   0.104
   0.700   8.000   0.111   0.201   0.107
   0.725   8.000   0.110   0.199   0.109
   0.750   8.000   0.109   0.198   0.111
   0.775   8.000   0.108   0.196   0.113
   0.800   8.000   0.107   0.195   0.114
   0.825   8.000   0.106   0.194   0.116
   0.850   8.000   0.106   0.193   0.117
   0.875   8.000   0.105   0.192   0.117
   0.900   8.000   0.105   0.192   0.118
   0.925   8.000   0.105   0.192   0.118
   0.950   8.000   0.105   0.191   0.118
   0.975   9.000   0.105   0.191   0.118
   1.000   8.000   0.105   0.191   0.118
