  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.231   0.252   0.491
   0.025  21.000   0.233   0.253   0.495
   0.050  21.000   0.233   0.254   0.496
   0.075  21.000   0.233   0.254   0.496
   0.100  21.000   0.232   0.253   0.495
   0.125  21.000   0.231   0.252   0.491
   0.150  21.000   0.228   0.249   0.486
   0.175  21.000   0.224   0.244   0.476
   0.200  21.000   0.217   0.237   0.462
   0.225  21.000   0.209   0.228   0.444
   0.250  21.000   0.199   0.216   0.422
   0.275  21.000   0.188   0.204   0.399
   0.300  19.000   0.177   0.192   0.375
   0.325  20.000   0.167   0.180   0.352
   0.350  21.000   0.158   0.168   0.330
   0.375  21.000   0.149   0.158   0.311
   0.400  21.000   0.142   0.150   0.295
   0.425  21.000   0.135   0.142   0.280
   0.450  21.000   0.136   0.144   0.283
   0.475  20.000   0.136   0.145   0.285
   0.500  20.000   0.137   0.146   0.287
   0.525  20.000   0.137   0.147   0.288
   0.550  19.000   0.137   0.148   0.289
   0.575  19.000   0.138   0.148   0.290
   0.600  19.000   0.138   0.149   0.291
   0.625  19.000   0.138   0.149   0.292
   0.650  19.000   0.138   0.149   0.292
   0.675  19.000   0.138   0.149   0.293
   0.700  19.000   0.139   0.150   0.293
   0.725  19.000   0.139   0.150   0.293
   0.750  19.000   0.139   0.150   0.293
   0.775  19.000   0.139   0.150   0.294
   0.800  19.000   0.139   0.150   0.294
   0.825  19.000   0.139   0.150   0.294
   0.850  19.000   0.139   0.151   0.295
   0.875  19.000   0.139   0.151   0.295
   0.900  19.000   0.139   0.151   0.295
   0.925  19.000   0.140   0.151   0.295
   0.950  19.000   0.140   0.151   0.295
   0.975  19.000   0.140   0.151   0.295
   1.000  19.000   0.140   0.151   0.296
