  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.178   0.183   0.363
   0.025  20.000   0.182   0.192   0.378
   0.050  20.000   0.187   0.199   0.391
   0.075  22.000   0.190   0.204   0.400
   0.100  23.000   0.193   0.208   0.407
   0.125  23.000   0.195   0.209   0.410
   0.150  23.000   0.195   0.209   0.410
   0.175  21.000   0.195   0.207   0.407
   0.200  21.000   0.192   0.204   0.401
   0.225  21.000   0.188   0.198   0.391
   0.250  21.000   0.181   0.191   0.376
   0.275  21.000   0.172   0.181   0.357
   0.300  21.000   0.162   0.171   0.337
   0.325  21.000   0.152   0.161   0.317
   0.350  21.000   0.143   0.152   0.299
   0.375  21.000   0.135   0.143   0.282
   0.400  21.000   0.127   0.136   0.267
   0.425  21.000   0.121   0.129   0.254
   0.450  23.000   0.115   0.123   0.242
   0.475  23.000   0.110   0.118   0.232
   0.500  23.000   0.106   0.114   0.222
   0.525  23.000   0.102   0.109   0.214
   0.550  23.000   0.098   0.106   0.207
   0.575  23.000   0.098   0.106   0.207
   0.600  23.000   0.099   0.106   0.208
   0.625  23.000   0.099   0.106   0.208
   0.650  23.000   0.099   0.106   0.208
   0.675  22.000   0.099   0.106   0.208
   0.700  21.000   0.099   0.106   0.209
   0.725  21.000   0.099   0.106   0.209
   0.750  21.000   0.100   0.107   0.209
   0.775  21.000   0.100   0.107   0.209
   0.800  21.000   0.100   0.107   0.209
   0.825  21.000   0.100   0.107   0.210
   0.850  21.000   0.100   0.107   0.210
   0.875  21.000   0.100   0.107   0.210
   0.900  21.000   0.100   0.107   0.210
   0.925  21.000   0.100   0.107   0.210
   0.950  21.000   0.100   0.107   0.210
   0.975  21.000   0.100   0.107   0.210
   1.000  21.000   0.100   0.107   0.210
