  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.276   0.000   0.001
   0.025   2.000   0.248   0.000   0.001
   0.050   2.000   0.223   0.000   0.001
   0.075   2.000   0.204   0.000   0.001
   0.100   2.000   0.192   0.000   0.001
   0.125   2.000   0.185   0.000   0.001
   0.150   2.000   0.184   0.000   0.002
   0.175   2.000   0.188   0.000   0.004
   0.200   2.000   0.196   0.000   0.008
   0.225   2.000   0.206   0.000   0.016
   0.250   4.000   0.220   0.000   0.033
   0.275   4.000   0.234   0.000   0.055
   0.300   6.000   0.248   0.000   0.081
   0.325   7.000   0.262   0.000   0.107
   0.350   9.000   0.275   0.000   0.131
   0.375  10.000   0.287   0.000   0.152
   0.400  12.000   0.298   0.000   0.172
   0.425  12.000   0.308   0.000   0.188
   0.450  12.000   0.317   0.000   0.203
   0.475  12.000   0.324   0.000   0.216
   0.500  12.000   0.331   0.000   0.227
   0.525  12.000   0.337   0.000   0.237
   0.550  12.000   0.343   0.000   0.246
   0.575  12.000   0.342   0.000   0.246
   0.600  12.000   0.342   0.000   0.246
   0.625  12.000   0.342   0.000   0.246
   0.650  12.000   0.341   0.000   0.246
   0.675  12.000   0.341   0.000   0.246
   0.700  11.000   0.340   0.000   0.246
   0.725  11.000   0.339   0.000   0.246
   0.750  11.000   0.339   0.000   0.246
   0.775  11.000   0.338   0.000   0.246
   0.800  11.000   0.338   0.000   0.247
   0.825  11.000   0.337   0.000   0.247
   0.850  11.000   0.336   0.000   0.247
   0.875  11.000   0.335   0.000   0.248
   0.900  11.000   0.334   0.000   0.248
   0.925  10.000   0.334   0.000   0.249
   0.950  10.000   0.333   0.000   0.250
   0.975  10.000   0.333   0.000   0.250
   1.000  10.000   0.332   0.000   0.251
