          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.18091E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.63122E+02  0.55561E+02 -0.11868E+03  0.52774E+00 -0.10558E+02  0.14822E+02      982.00
  0.24601E-01  0.18402E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.66498E+02  0.53847E+02 -0.12034E+03  0.12660E+01 -0.91269E+01  0.17346E+02      982.00
  0.49125E-01  0.19550E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.74313E+02  0.52626E+02 -0.12694E+03  0.14526E+01 -0.83885E+01  0.21561E+02      982.00
  0.73474E-01  0.21427E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.86112E+02  0.51470E+02 -0.13758E+03  0.12328E+01 -0.79776E+01  0.27238E+02      982.00
  0.97552E-01  0.23646E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.99639E+02  0.50260E+02 -0.14990E+03  0.81570E+00 -0.76021E+01  0.33424E+02      982.00
  0.12132E+00  0.25859E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11276E+03  0.49262E+02 -0.16202E+03  0.32320E+00 -0.72687E+01  0.39248E+02      982.00
  0.14482E+00  0.27909E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12453E+03  0.48742E+02 -0.17327E+03 -0.20064E+00 -0.70755E+01  0.44279E+02      982.00
  0.16810E+00  0.29692E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13438E+03  0.48839E+02 -0.18322E+03 -0.72257E+00 -0.70317E+01  0.48270E+02      982.00
  0.19124E+00  0.31152E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14204E+03  0.49607E+02 -0.19164E+03 -0.12088E+01 -0.71324E+01  0.51145E+02      982.00
  0.21431E+00  0.32300E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14760E+03  0.50979E+02 -0.19858E+03 -0.16397E+01 -0.73657E+01  0.53004E+02      982.00
  0.23737E+00  0.33188E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15140E+03  0.52893E+02 -0.20429E+03 -0.19905E+01 -0.76635E+01  0.54086E+02      982.00
  0.26045E+00  0.33888E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15384E+03  0.55278E+02 -0.20912E+03 -0.22579E+01 -0.81824E+01  0.54594E+02      982.00
  0.28359E+00  0.34434E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15536E+03  0.57889E+02 -0.21325E+03 -0.25204E+01 -0.87733E+01  0.54403E+02      982.00
  0.30681E+00  0.34862E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15607E+03  0.60718E+02 -0.21678E+03 -0.27270E+01 -0.94171E+01  0.53823E+02      982.00
  0.33013E+00  0.35209E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15619E+03  0.63748E+02 -0.21994E+03 -0.29040E+01 -0.10150E+02  0.52878E+02      982.00
  0.35356E+00  0.35502E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15588E+03  0.66942E+02 -0.22282E+03 -0.30605E+01 -0.10960E+02  0.51648E+02      982.00
  0.37709E+00  0.35758E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15523E+03  0.70300E+02 -0.22553E+03 -0.31903E+01 -0.11842E+02  0.50214E+02      982.00
  0.40075E+00  0.35995E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15436E+03  0.73758E+02 -0.22812E+03 -0.33095E+01 -0.12767E+02  0.48606E+02      982.00
  0.42451E+00  0.36224E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15333E+03  0.77313E+02 -0.23064E+03 -0.34100E+01 -0.13724E+02  0.46886E+02      982.00
  0.44839E+00  0.36457E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15228E+03  0.80880E+02 -0.23316E+03 -0.35223E+01 -0.14666E+02  0.45066E+02      982.00
  0.47237E+00  0.36702E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15124E+03  0.84464E+02 -0.23570E+03 -0.36426E+01 -0.15580E+02  0.43190E+02      982.00
  0.49645E+00  0.36965E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15019E+03  0.88113E+02 -0.23830E+03 -0.37668E+01 -0.16479E+02  0.41322E+02      982.00
  0.52063E+00  0.37249E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14926E+03  0.91713E+02 -0.24098E+03 -0.39525E+01 -0.17301E+02  0.39425E+02      982.00
  0.54489E+00  0.37412E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14804E+03  0.94745E+02 -0.24279E+03 -0.39591E+01 -0.17660E+02  0.37537E+02      982.00
  0.56922E+00  0.37604E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14700E+03  0.97709E+02 -0.24471E+03 -0.40946E+01 -0.17971E+02  0.35703E+02      982.00
  0.59363E+00  0.37833E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14612E+03  0.10070E+03 -0.24682E+03 -0.43819E+01 -0.18311E+02  0.33945E+02      982.00
  0.61809E+00  0.38085E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14540E+03  0.10361E+03 -0.24901E+03 -0.49803E+01 -0.18678E+02  0.32172E+02      982.00
  0.64261E+00  0.38359E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14516E+03  0.10612E+03 -0.25128E+03 -0.60112E+01 -0.19061E+02  0.30196E+02      982.00
  0.66717E+00  0.38623E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14525E+03  0.10817E+03 -0.25342E+03 -0.66769E+01 -0.19255E+02  0.28268E+02      982.00
  0.69178E+00  0.38837E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14544E+03  0.10975E+03 -0.25519E+03 -0.72354E+01 -0.19281E+02  0.26336E+02      982.00
  0.71642E+00  0.39052E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14576E+03  0.11118E+03 -0.25693E+03 -0.75822E+01 -0.19256E+02  0.24469E+02      982.00
  0.74109E+00  0.39306E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14619E+03  0.11270E+03 -0.25889E+03 -0.78332E+01 -0.19306E+02  0.22711E+02      982.00
  0.76579E+00  0.39602E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14678E+03  0.11432E+03 -0.26110E+03 -0.80495E+01 -0.19472E+02  0.21021E+02      982.00
  0.79052E+00  0.39956E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14741E+03  0.11624E+03 -0.26365E+03 -0.82421E+01 -0.19799E+02  0.19504E+02      982.00
  0.81526E+00  0.40347E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14810E+03  0.11832E+03 -0.26642E+03 -0.84221E+01 -0.20230E+02  0.18093E+02      982.00
  0.84002E+00  0.40765E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14884E+03  0.12049E+03 -0.26934E+03 -0.85891E+01 -0.20738E+02  0.16760E+02      982.00
  0.86480E+00  0.41193E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14954E+03  0.12276E+03 -0.27230E+03 -0.87237E+01 -0.21265E+02  0.15537E+02      982.00
  0.88959E+00  0.41627E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15027E+03  0.12503E+03 -0.27530E+03 -0.88468E+01 -0.21782E+02  0.14375E+02      982.00
  0.91439E+00  0.42059E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15097E+03  0.12729E+03 -0.27826E+03 -0.89442E+01 -0.22224E+02  0.13297E+02      982.00
  0.93920E+00  0.42485E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15167E+03  0.12951E+03 -0.28118E+03 -0.90121E+01 -0.22679E+02  0.12278E+02      982.00
  0.96402E+00  0.42899E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.15234E+03  0.13167E+03 -0.28401E+03 -0.90530E+01 -0.23028E+02  0.11343E+02      982.00
