TEXTURE AT STRAIN =    0.7000
   2.124   3.179   0.126  <-- length of phase ellipsoid axes
  -56.50    1.41 -171.64  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
  133.25   56.82 -135.01   0.0003500
