  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.161   0.003   0.000
   0.025   2.000   0.147   0.003   0.000
   0.050   2.000   0.139   0.003   0.000
   0.075   2.000   0.135   0.004   0.001
   0.100   2.000   0.134   0.005   0.001
   0.125   3.000   0.138   0.009   0.002
   0.150   3.000   0.146   0.018   0.004
   0.175   3.000   0.151   0.031   0.008
   0.200   3.000   0.144   0.031   0.009
   0.225   3.000   0.145   0.037   0.011
   0.250   5.000   0.151   0.052   0.017
   0.275   6.000   0.161   0.072   0.025
   0.300   6.000   0.172   0.093   0.033
   0.325   7.000   0.184   0.115   0.041
   0.350   8.000   0.195   0.135   0.048
   0.375   8.000   0.205   0.154   0.053
   0.400   8.000   0.215   0.171   0.057
   0.425   8.000   0.223   0.187   0.059
   0.450   8.000   0.231   0.203   0.060
   0.475   8.000   0.237   0.217   0.060
   0.500   7.000   0.235   0.220   0.056
   0.525   7.000   0.232   0.224   0.052
   0.550   6.000   0.230   0.228   0.048
   0.575   6.000   0.228   0.232   0.044
   0.600   6.000   0.226   0.236   0.040
   0.625   5.000   0.223   0.240   0.037
   0.650   4.000   0.221   0.243   0.033
   0.675   4.000   0.219   0.247   0.029
   0.700   4.000   0.217   0.250   0.026
   0.725   4.000   0.215   0.253   0.023
   0.750   4.000   0.213   0.256   0.020
   0.775   4.000   0.211   0.259   0.018
   0.800   4.000   0.208   0.261   0.016
   0.825   4.000   0.206   0.263   0.013
   0.850   4.000   0.204   0.264   0.012
   0.875   4.000   0.202   0.266   0.010
   0.900   4.000   0.200   0.267   0.009
   0.925   4.000   0.197   0.268   0.007
   0.950   4.000   0.195   0.268   0.006
   0.975   4.000   0.193   0.269   0.005
   1.000   4.000   0.191   0.269   0.005
