TEXTURE AT STRAIN =    0.1500
   1.293   1.543   0.469  <-- length of phase ellipsoid axes
  -61.04    2.34 -166.75  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
  137.13   33.60 -139.56   0.0003500
