          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.26323E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.89625E+02  0.85474E+02 -0.17510E+03  0.29293E+01 -0.82205E+01 -0.47354E+01      982.00
  0.24944E-01  0.26440E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.89427E+02  0.86475E+02 -0.17590E+03  0.40794E+01 -0.79481E+01 -0.38092E+01      982.00
  0.49892E-01  0.27455E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.92465E+02  0.90208E+02 -0.18267E+03  0.52816E+01 -0.80478E+01 -0.21413E+01      982.00
  0.74843E-01  0.28935E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.97223E+02  0.95308E+02 -0.19253E+03  0.60717E+01 -0.82527E+01  0.20116E+00      982.00
  0.99796E-01  0.30969E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10346E+03  0.10262E+03 -0.20608E+03  0.59797E+01 -0.86633E+01  0.24512E+01      982.00
  0.12475E+00  0.33402E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10927E+03  0.11305E+03 -0.22232E+03  0.48946E+01 -0.92289E+01  0.25122E+01      982.00
  0.14971E+00  0.34083E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11115E+03  0.11569E+03 -0.22684E+03  0.44806E+01 -0.82831E+01  0.59499E+01      982.00
  0.17467E+00  0.34446E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11495E+03  0.11427E+03 -0.22922E+03  0.32480E+01 -0.72809E+01  0.89748E+01      982.00
  0.19962E+00  0.35836E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11966E+03  0.11892E+03 -0.23858E+03  0.14061E+01 -0.69535E+01  0.83070E+01      982.00
  0.22459E+00  0.37819E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12530E+03  0.12660E+03 -0.25189E+03 -0.90733E-01 -0.70715E+01  0.60806E+01      982.00
  0.24956E+00  0.40063E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13168E+03  0.13521E+03 -0.26690E+03 -0.11608E+01 -0.75976E+01  0.36301E+01      982.00
  0.27455E+00  0.42333E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13840E+03  0.14362E+03 -0.28202E+03 -0.18934E+01 -0.84377E+01  0.16203E+01      982.00
  0.29953E+00  0.44607E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14520E+03  0.15194E+03 -0.29714E+03 -0.23857E+01 -0.95515E+01  0.29837E+00      982.00
  0.32451E+00  0.46718E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15151E+03  0.15964E+03 -0.31115E+03 -0.27167E+01 -0.10788E+02 -0.60667E+00      982.00
  0.34948E+00  0.48626E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15713E+03  0.16668E+03 -0.32381E+03 -0.29513E+01 -0.12022E+02 -0.12440E+01      982.00
  0.37446E+00  0.50303E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16200E+03  0.17292E+03 -0.33492E+03 -0.30740E+01 -0.13241E+02 -0.15948E+01      982.00
  0.39942E+00  0.51718E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16600E+03  0.17829E+03 -0.34429E+03 -0.31408E+01 -0.14299E+02 -0.18211E+01      982.00
  0.42439E+00  0.52906E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16927E+03  0.18288E+03 -0.35216E+03 -0.31655E+01 -0.15199E+02 -0.19630E+01      982.00
  0.44935E+00  0.53056E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16936E+03  0.18380E+03 -0.35317E+03 -0.30413E+01 -0.14867E+02 -0.20810E+01      982.00
  0.47431E+00  0.53176E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16946E+03  0.18452E+03 -0.35397E+03 -0.29303E+01 -0.14619E+02 -0.20979E+01      982.00
  0.49927E+00  0.53319E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16964E+03  0.18528E+03 -0.35493E+03 -0.28368E+01 -0.14446E+02 -0.21129E+01      982.00
  0.52424E+00  0.53478E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16991E+03  0.18608E+03 -0.35599E+03 -0.27716E+01 -0.14349E+02 -0.21154E+01      982.00
  0.54920E+00  0.53578E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17004E+03  0.18662E+03 -0.35666E+03 -0.26846E+01 -0.14175E+02 -0.20908E+01      982.00
  0.57416E+00  0.53678E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17023E+03  0.18712E+03 -0.35734E+03 -0.25802E+01 -0.13933E+02 -0.20583E+01      982.00
  0.59913E+00  0.53740E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17030E+03  0.18746E+03 -0.35775E+03 -0.25049E+01 -0.13782E+02 -0.20220E+01      982.00
  0.62409E+00  0.53786E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17035E+03  0.18772E+03 -0.35807E+03 -0.24350E+01 -0.13640E+02 -0.19782E+01      982.00
  0.64906E+00  0.53834E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17042E+03  0.18797E+03 -0.35839E+03 -0.23838E+01 -0.13553E+02 -0.19275E+01      982.00
  0.67402E+00  0.53874E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17047E+03  0.18820E+03 -0.35867E+03 -0.23217E+01 -0.13396E+02 -0.18369E+01      982.00
  0.69899E+00  0.53875E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17043E+03  0.18825E+03 -0.35868E+03 -0.22107E+01 -0.13185E+02 -0.17374E+01      982.00
  0.72395E+00  0.53858E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17038E+03  0.18820E+03 -0.35857E+03 -0.21453E+01 -0.13048E+02 -0.16718E+01      982.00
  0.74892E+00  0.53824E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17029E+03  0.18807E+03 -0.35835E+03 -0.20858E+01 -0.12917E+02 -0.16200E+01      982.00
  0.77389E+00  0.53792E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17022E+03  0.18793E+03 -0.35815E+03 -0.20720E+01 -0.12863E+02 -0.16180E+01      982.00
  0.79885E+00  0.53754E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17014E+03  0.18776E+03 -0.35790E+03 -0.20089E+01 -0.12732E+02 -0.15662E+01      982.00
  0.82382E+00  0.53720E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17009E+03  0.18759E+03 -0.35768E+03 -0.19576E+01 -0.12634E+02 -0.15570E+01      982.00
  0.84879E+00  0.53667E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16998E+03  0.18736E+03 -0.35734E+03 -0.19073E+01 -0.12519E+02 -0.15322E+01      982.00
  0.87376E+00  0.53632E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16994E+03  0.18717E+03 -0.35711E+03 -0.18482E+01 -0.12405E+02 -0.14958E+01      982.00
  0.89873E+00  0.53573E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16983E+03  0.18689E+03 -0.35672E+03 -0.17963E+01 -0.12297E+02 -0.14447E+01      982.00
  0.92370E+00  0.53508E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16971E+03  0.18658E+03 -0.35630E+03 -0.17457E+01 -0.12191E+02 -0.13936E+01      982.00
  0.94867E+00  0.53445E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16962E+03  0.18627E+03 -0.35589E+03 -0.16993E+01 -0.12091E+02 -0.13494E+01      982.00
  0.97364E+00  0.53373E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16950E+03  0.18592E+03 -0.35541E+03 -0.16503E+01 -0.11987E+02 -0.12986E+01      982.00
  0.99861E+00  0.53296E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.16937E+03  0.18554E+03 -0.35491E+03 -0.16025E+01 -0.11886E+02 -0.12483E+01      982.00
