  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.076   0.003   0.000
   0.025   2.000   0.066   0.002   0.000
   0.050   2.000   0.062   0.002   0.000
   0.075   2.000   0.063   0.003   0.000
   0.100   3.000   0.068   0.006   0.000
   0.125   4.000   0.076   0.014   0.000
   0.150   4.000   0.088   0.036   0.001
   0.175   4.000   0.103   0.073   0.001
   0.200   4.000   0.105   0.103   0.002
   0.225   4.000   0.099   0.119   0.002
   0.250   3.000   0.101   0.133   0.002
   0.275   3.000   0.109   0.150   0.002
   0.300   3.000   0.121   0.171   0.002
   0.325   4.000   0.134   0.192   0.003
   0.350   4.000   0.147   0.214   0.003
   0.375   4.000   0.160   0.234   0.003
   0.400   4.000   0.171   0.252   0.003
   0.425   4.000   0.181   0.269   0.003
   0.450   4.000   0.190   0.284   0.003
   0.475   4.000   0.197   0.298   0.003
   0.500   4.000   0.195   0.296   0.003
   0.525   4.000   0.193   0.295   0.003
   0.550   4.000   0.191   0.293   0.004
   0.575   4.000   0.188   0.292   0.004
   0.600   4.000   0.186   0.291   0.005
   0.625   4.000   0.183   0.289   0.005
   0.650   4.000   0.181   0.287   0.006
   0.675   4.000   0.178   0.286   0.006
   0.700   4.000   0.175   0.284   0.007
   0.725   4.000   0.172   0.283   0.008
   0.750   4.000   0.170   0.281   0.009
   0.775   4.000   0.167   0.279   0.010
   0.800   4.000   0.164   0.277   0.011
   0.825   4.000   0.161   0.276   0.012
   0.850   4.000   0.159   0.274   0.013
   0.875   4.000   0.156   0.272   0.015
   0.900   4.000   0.153   0.270   0.016
   0.925   4.000   0.151   0.269   0.017
   0.950   4.000   0.148   0.267   0.019
   0.975   4.000   0.146   0.265   0.020
   1.000   4.000   0.144   0.263   0.022
