  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.231   0.230   0.460
   0.025  28.000   0.235   0.232   0.465
   0.050  28.000   0.236   0.232   0.467
   0.075  28.000   0.237   0.231   0.466
   0.100  27.000   0.235   0.229   0.462
   0.125  25.000   0.230   0.226   0.454
   0.150  25.000   0.219   0.219   0.438
   0.175  21.000   0.203   0.207   0.412
   0.200  20.000   0.193   0.201   0.397
   0.225  20.000   0.188   0.199   0.392
   0.250  20.000   0.183   0.196   0.385
   0.275  21.000   0.176   0.190   0.372
   0.300  21.000   0.168   0.182   0.356
   0.325  21.000   0.159   0.173   0.338
   0.350  21.000   0.151   0.164   0.321
   0.375  21.000   0.143   0.156   0.305
   0.400  21.000   0.136   0.148   0.290
   0.425  21.000   0.130   0.141   0.276
   0.450  22.000   0.124   0.135   0.264
   0.475  22.000   0.119   0.129   0.253
   0.500  23.000   0.120   0.130   0.255
   0.525  23.000   0.121   0.131   0.257
   0.550  23.000   0.122   0.132   0.258
   0.575  23.000   0.123   0.133   0.260
   0.600  23.000   0.124   0.134   0.262
   0.625  22.000   0.125   0.135   0.263
   0.650  22.000   0.126   0.135   0.265
   0.675  22.000   0.126   0.136   0.267
   0.700  22.000   0.127   0.137   0.269
   0.725  22.000   0.128   0.138   0.271
   0.750  21.000   0.129   0.139   0.272
   0.775  21.000   0.130   0.140   0.274
   0.800  21.000   0.131   0.141   0.276
   0.825  21.000   0.132   0.142   0.278
   0.850  21.000   0.132   0.142   0.279
   0.875  21.000   0.133   0.143   0.281
   0.900  21.000   0.134   0.144   0.282
   0.925  21.000   0.135   0.145   0.284
   0.950  21.000   0.135   0.146   0.285
   0.975  21.000   0.136   0.146   0.287
   1.000  21.000   0.137   0.147   0.288
