  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.207   0.205   0.411
   0.025  25.000   0.207   0.204   0.410
   0.050  20.000   0.201   0.201   0.402
   0.075  19.000   0.197   0.203   0.403
   0.100  20.000   0.197   0.211   0.413
   0.125  21.000   0.199   0.215   0.421
   0.150  23.000   0.200   0.216   0.424
   0.175  23.000   0.200   0.216   0.422
   0.200  23.000   0.198   0.213   0.417
   0.225  23.000   0.193   0.207   0.406
   0.250  22.000   0.186   0.199   0.390
   0.275  22.000   0.176   0.189   0.371
   0.300  23.000   0.166   0.178   0.349
   0.325  23.000   0.156   0.167   0.328
   0.350  23.000   0.146   0.157   0.308
   0.375  23.000   0.137   0.148   0.290
   0.400  23.000   0.130   0.140   0.274
   0.425  23.000   0.123   0.133   0.259
   0.450  22.000   0.117   0.126   0.247
   0.475  22.000   0.111   0.120   0.236
   0.500  23.000   0.107   0.115   0.226
   0.525  23.000   0.107   0.115   0.226
   0.550  23.000   0.107   0.115   0.225
   0.575  23.000   0.107   0.115   0.225
   0.600  23.000   0.107   0.115   0.225
   0.625  22.000   0.107   0.115   0.225
   0.650  22.000   0.107   0.115   0.225
   0.675  21.000   0.107   0.114   0.225
   0.700  21.000   0.107   0.114   0.224
   0.725  21.000   0.107   0.114   0.224
   0.750  21.000   0.107   0.114   0.224
   0.775  21.000   0.106   0.114   0.223
   0.800  21.000   0.106   0.113   0.223
   0.825  21.000   0.106   0.113   0.222
   0.850  21.000   0.106   0.113   0.222
   0.875  21.000   0.105   0.113   0.221
   0.900  21.000   0.105   0.112   0.220
   0.925  21.000   0.105   0.112   0.220
   0.950  21.000   0.104   0.112   0.219
   0.975  21.000   0.104   0.111   0.219
   1.000  21.000   0.104   0.111   0.218
