  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   8.000   0.002   0.005   0.004
   0.025   8.000   0.001   0.004   0.003
   0.050   8.000   0.001   0.003   0.002
   0.075   8.000   0.001   0.003   0.003
   0.100   8.000   0.001   0.004   0.003
   0.125   8.000   0.001   0.006   0.005
   0.150   8.000   0.002   0.010   0.009
   0.175   9.000   0.005   0.018   0.017
   0.200   9.000   0.010   0.028   0.028
   0.225   9.000   0.016   0.043   0.044
   0.250   9.000   0.023   0.060   0.064
   0.275   9.000   0.031   0.079   0.087
   0.300   9.000   0.039   0.098   0.112
   0.325  10.000   0.047   0.116   0.137
   0.350  10.000   0.053   0.132   0.160
   0.375  10.000   0.059   0.145   0.182
   0.400  10.000   0.063   0.156   0.201
   0.425  10.000   0.068   0.166   0.218
   0.450  10.000   0.068   0.164   0.217
   0.475  10.000   0.068   0.163   0.217
   0.500  10.000   0.068   0.162   0.216
   0.525  10.000   0.068   0.162   0.215
   0.550  10.000   0.068   0.161   0.215
   0.575  10.000   0.069   0.161   0.214
   0.600  10.000   0.069   0.162   0.212
   0.625  10.000   0.069   0.162   0.211
   0.650  10.000   0.070   0.163   0.209
   0.675  10.000   0.070   0.163   0.208
   0.700  10.000   0.071   0.164   0.206
   0.725  10.000   0.071   0.165   0.204
   0.750  10.000   0.072   0.166   0.202
   0.775  10.000   0.072   0.167   0.200
   0.800  10.000   0.073   0.168   0.197
   0.825  10.000   0.074   0.169   0.195
   0.850  10.000   0.075   0.170   0.193
   0.875  10.000   0.075   0.171   0.190
   0.900  10.000   0.076   0.172   0.187
   0.925   9.000   0.077   0.174   0.185
   0.950  10.000   0.078   0.175   0.182
   0.975  10.000   0.079   0.176   0.179
   1.000  10.000   0.080   0.177   0.177
