  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.275   0.000   0.000
   0.025   2.000   0.256   0.000   0.000
   0.050   2.000   0.244   0.000   0.000
   0.075   2.000   0.240   0.000   0.000
   0.100   2.000   0.243   0.000   0.001
   0.125   2.000   0.252   0.000   0.002
   0.150   2.000   0.266   0.000   0.004
   0.175   2.000   0.283   0.000   0.010
   0.200   2.000   0.299   0.000   0.025
   0.225   2.000   0.314   0.000   0.051
   0.250   5.000   0.327   0.000   0.083
   0.275   5.000   0.339   0.000   0.115
   0.300   9.000   0.350   0.000   0.145
   0.325   9.000   0.359   0.000   0.171
   0.350  10.000   0.368   0.000   0.194
   0.375  10.000   0.376   0.000   0.214
   0.400  11.000   0.383   0.000   0.230
   0.425  12.000   0.389   0.000   0.244
   0.450  12.000   0.395   0.000   0.257
   0.475  13.000   0.400   0.000   0.268
   0.500  13.000   0.404   0.000   0.277
   0.525  14.000   0.409   0.000   0.285
   0.550  14.000   0.412   0.000   0.292
   0.575  14.000   0.416   0.000   0.298
   0.600  14.000   0.416   0.000   0.298
   0.625  14.000   0.416   0.000   0.298
   0.650  14.000   0.416   0.000   0.298
   0.675  14.000   0.416   0.000   0.298
   0.700  14.000   0.416   0.000   0.298
   0.725  14.000   0.416   0.000   0.298
   0.750  14.000   0.416   0.000   0.298
   0.775  14.000   0.416   0.000   0.298
   0.800  14.000   0.416   0.000   0.298
   0.825  14.000   0.416   0.000   0.298
   0.850  14.000   0.416   0.000   0.298
   0.875  14.000   0.416   0.000   0.298
   0.900  14.000   0.416   0.000   0.298
   0.925  14.000   0.416   0.000   0.298
   0.950  14.000   0.416   0.000   0.298
   0.975  14.000   0.416   0.000   0.298
   1.000  14.000   0.416   0.000   0.298
