  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.240   0.256   0.503
   0.025  28.000   0.240   0.256   0.503
   0.050  28.000   0.240   0.256   0.503
   0.075  28.000   0.241   0.256   0.502
   0.100  26.000   0.241   0.255   0.502
   0.125  28.000   0.241   0.254   0.500
   0.150  28.000   0.239   0.251   0.495
   0.175  28.000   0.233   0.245   0.483
   0.200  28.000   0.222   0.233   0.460
   0.225  28.000   0.208   0.217   0.429
   0.250  28.000   0.193   0.202   0.398
   0.275  28.000   0.179   0.188   0.370
   0.300  27.000   0.167   0.175   0.346
   0.325  27.000   0.157   0.164   0.324
   0.350  27.000   0.147   0.155   0.306
   0.375  28.000   0.140   0.148   0.290
   0.400  28.000   0.133   0.141   0.277
   0.425  28.000   0.127   0.135   0.265
   0.450  27.000   0.122   0.130   0.255
   0.475  26.000   0.123   0.130   0.256
   0.500  27.000   0.123   0.131   0.257
   0.525  27.000   0.124   0.131   0.258
   0.550  26.000   0.125   0.132   0.259
   0.575  25.000   0.126   0.132   0.261
   0.600  26.000   0.127   0.132   0.262
   0.625  24.000   0.129   0.133   0.264
   0.650  24.000   0.132   0.134   0.267
   0.675  21.000   0.135   0.136   0.272
   0.700  21.000   0.138   0.139   0.277
   0.725  22.000   0.140   0.143   0.283
   0.750  21.000   0.141   0.146   0.288
   0.775  21.000   0.141   0.148   0.292
   0.800  21.000   0.141   0.150   0.294
   0.825  21.000   0.140   0.151   0.296
   0.850  21.000   0.140   0.152   0.297
   0.875  22.000   0.140   0.152   0.298
   0.900  21.000   0.140   0.153   0.298
   0.925  21.000   0.141   0.153   0.299
   0.950  21.000   0.141   0.153   0.299
   0.975  21.000   0.141   0.153   0.300
   1.000  21.000   0.141   0.154   0.300
