  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   8.000   0.000   0.003   0.002
   0.025   8.000   0.000   0.003   0.002
   0.050   8.000   0.000   0.005   0.003
   0.075   7.000   0.000   0.014   0.009
   0.100   8.000   0.001   0.034   0.022
   0.125   9.000   0.005   0.048   0.033
   0.150  10.000   0.012   0.051   0.035
   0.175  10.000   0.021   0.062   0.043
   0.200  10.000   0.032   0.082   0.059
   0.225  10.000   0.044   0.107   0.080
   0.250  10.000   0.055   0.135   0.106
   0.275  10.000   0.065   0.160   0.134
   0.300  10.000   0.073   0.183   0.163
   0.325  10.000   0.079   0.200   0.189
   0.350  10.000   0.083   0.212   0.212
   0.375  10.000   0.087   0.221   0.231
   0.400  10.000   0.090   0.226   0.246
   0.425  10.000   0.093   0.230   0.258
   0.450  10.000   0.095   0.232   0.266
   0.475  10.000   0.094   0.231   0.268
   0.500  10.000   0.094   0.230   0.269
   0.525  10.000   0.094   0.230   0.270
   0.550  10.000   0.094   0.230   0.270
   0.575  10.000   0.094   0.230   0.270
   0.600  10.000   0.094   0.230   0.269
   0.625  10.000   0.094   0.230   0.268
   0.650  10.000   0.095   0.230   0.267
   0.675  10.000   0.095   0.231   0.265
   0.700  10.000   0.095   0.232   0.263
   0.725  10.000   0.096   0.232   0.261
   0.750   9.000   0.096   0.233   0.259
   0.775   9.000   0.096   0.234   0.256
   0.800   9.000   0.097   0.234   0.253
   0.825   9.000   0.097   0.235   0.250
   0.850   9.000   0.098   0.236   0.247
   0.875   9.000   0.098   0.236   0.243
   0.900   9.000   0.099   0.237   0.239
   0.925   9.000   0.099   0.237   0.236
   0.950   9.000   0.100   0.237   0.231
   0.975   9.000   0.100   0.238   0.227
   1.000   9.000   0.101   0.238   0.223
