TEXTURE AT STRAIN =    0.2000
   1.536   1.770   0.331  <-- length of phase ellipsoid axes
  -51.96    1.85 -176.20  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
  136.28   53.36 -135.63   0.0003500
