TEXTURE AT STRAIN =    0.5500
   2.477   3.020   0.112  <-- length of phase ellipsoid axes
  -49.53    1.33 -179.93  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
  135.77   52.89 -134.74   0.0003500
