TEXTURE AT STRAIN =    0.0500
   1.105   1.157   0.763  <-- length of phase ellipsoid axes
  -53.94    2.40 -174.50  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
  137.42   42.98 -137.32   0.0003500
