TEXTURE AT STRAIN =    0.3000
   1.013   1.015   0.971  <-- length of phase ellipsoid axes
    6.44    1.31   25.94  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
   48.73  174.51 -126.29   0.0016500
