TEXTURE AT STRAIN =    0.8500
   1.190   1.200   0.686  <-- length of phase ellipsoid axes
   20.41    1.87  -62.77  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
   38.40  166.50 -137.37   0.0016500
