  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.229   0.000   0.000
   0.025   2.000   0.186   0.000   0.000
   0.050   2.000   0.162   0.000   0.000
   0.075   2.000   0.150   0.000   0.000
   0.100   2.000   0.145   0.000   0.000
   0.125   2.000   0.144   0.000   0.001
   0.150   2.000   0.147   0.001   0.001
   0.175   2.000   0.154   0.001   0.003
   0.200   2.000   0.162   0.003   0.007
   0.225   4.000   0.173   0.005   0.015
   0.250   6.000   0.187   0.010   0.030
   0.275   7.000   0.202   0.016   0.050
   0.300   7.000   0.218   0.022   0.072
   0.325   7.000   0.234   0.027   0.094
   0.350   7.000   0.249   0.031   0.115
   0.375   7.000   0.264   0.034   0.134
   0.400   7.000   0.278   0.035   0.152
   0.425   7.000   0.290   0.036   0.168
   0.450   7.000   0.302   0.036   0.182
   0.475   7.000   0.312   0.035   0.195
   0.500   7.000   0.321   0.033   0.206
   0.525   9.000   0.323   0.030   0.208
   0.550   9.000   0.325   0.027   0.211
   0.575   9.000   0.327   0.024   0.212
   0.600   9.000   0.329   0.021   0.214
   0.625   9.000   0.330   0.019   0.216
   0.650   9.000   0.332   0.017   0.218
   0.675   9.000   0.334   0.014   0.219
   0.700   9.000   0.335   0.013   0.221
   0.725  11.000   0.337   0.011   0.222
   0.750  11.000   0.338   0.009   0.223
   0.775  10.000   0.339   0.008   0.224
   0.800  10.000   0.341   0.007   0.225
   0.825  10.000   0.342   0.006   0.226
   0.850  10.000   0.343   0.005   0.227
   0.875  10.000   0.344   0.004   0.227
   0.900  10.000   0.345   0.003   0.228
   0.925  10.000   0.345   0.003   0.228
   0.950  10.000   0.346   0.002   0.229
   0.975  10.000   0.347   0.002   0.229
   1.000  10.000   0.348   0.001   0.230
