  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.192   0.193   0.385
   0.025  21.000   0.200   0.206   0.408
   0.050  20.000   0.203   0.213   0.421
   0.075  21.000   0.205   0.217   0.427
   0.100  21.000   0.206   0.219   0.430
   0.125  21.000   0.206   0.219   0.430
   0.150  21.000   0.205   0.218   0.428
   0.175  21.000   0.203   0.215   0.424
   0.200  21.000   0.200   0.212   0.417
   0.225  21.000   0.195   0.206   0.405
   0.250  21.000   0.187   0.198   0.389
   0.275  21.000   0.177   0.187   0.369
   0.300  21.000   0.166   0.176   0.347
   0.325  21.000   0.155   0.166   0.325
   0.350  22.000   0.145   0.155   0.305
   0.375  23.000   0.136   0.146   0.286
   0.400  23.000   0.128   0.138   0.270
   0.425  23.000   0.121   0.130   0.255
   0.450  23.000   0.115   0.124   0.242
   0.475  23.000   0.109   0.118   0.231
   0.500  23.000   0.104   0.113   0.221
   0.525  23.000   0.104   0.113   0.221
   0.550  23.000   0.104   0.113   0.221
   0.575  23.000   0.104   0.112   0.220
   0.600  23.000   0.104   0.112   0.220
   0.625  23.000   0.104   0.112   0.219
   0.650  23.000   0.103   0.112   0.219
   0.675  23.000   0.103   0.111   0.218
   0.700  23.000   0.103   0.111   0.218
   0.725  23.000   0.103   0.111   0.217
   0.750  23.000   0.103   0.111   0.217
   0.775  23.000   0.102   0.110   0.216
   0.800  23.000   0.102   0.110   0.216
   0.825  23.000   0.102   0.110   0.215
   0.850  23.000   0.102   0.110   0.215
   0.875  23.000   0.102   0.109   0.214
   0.900  23.000   0.101   0.109   0.214
   0.925  23.000   0.101   0.109   0.213
   0.950  23.000   0.101   0.109   0.213
   0.975  23.000   0.101   0.109   0.213
   1.000  23.000   0.101   0.108   0.212
