  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  17.000   0.235   0.246   0.486
   0.025  21.000   0.236   0.252   0.495
   0.050  22.000   0.236   0.255   0.499
   0.075  23.000   0.236   0.255   0.499
   0.100  21.000   0.235   0.255   0.499
   0.125  21.000   0.233   0.254   0.497
   0.150  21.000   0.231   0.252   0.491
   0.175  21.000   0.227   0.247   0.483
   0.200  21.000   0.221   0.241   0.470
   0.225  21.000   0.212   0.231   0.452
   0.250  21.000   0.202   0.220   0.430
   0.275  22.000   0.191   0.208   0.406
   0.300  22.000   0.180   0.194   0.380
   0.325  21.000   0.168   0.182   0.356
   0.350  21.000   0.158   0.170   0.333
   0.375  21.000   0.149   0.159   0.313
   0.400  21.000   0.141   0.150   0.295
   0.425  21.000   0.134   0.142   0.280
   0.450  21.000   0.135   0.144   0.282
   0.475  21.000   0.135   0.145   0.284
   0.500  21.000   0.136   0.145   0.285
   0.525  21.000   0.136   0.146   0.286
   0.550  21.000   0.136   0.146   0.287
   0.575  21.000   0.137   0.147   0.288
   0.600  21.000   0.137   0.147   0.288
   0.625  21.000   0.137   0.147   0.289
   0.650  21.000   0.137   0.147   0.289
   0.675  21.000   0.137   0.148   0.289
   0.700  21.000   0.137   0.148   0.289
   0.725  21.000   0.137   0.148   0.290
   0.750  21.000   0.137   0.148   0.290
   0.775  21.000   0.138   0.148   0.290
   0.800  21.000   0.138   0.148   0.290
   0.825  21.000   0.138   0.148   0.290
   0.850  21.000   0.138   0.148   0.290
   0.875  21.000   0.138   0.148   0.291
   0.900  21.000   0.138   0.148   0.291
   0.925  21.000   0.138   0.148   0.291
   0.950  21.000   0.138   0.149   0.291
   0.975  21.000   0.138   0.149   0.291
   1.000  21.000   0.138   0.149   0.291
