  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.134   0.006   0.000
   0.025   3.000   0.125   0.007   0.000
   0.050   3.000   0.124   0.010   0.000
   0.075   3.000   0.129   0.017   0.001
   0.100   3.000   0.134   0.028   0.001
   0.125   3.000   0.139   0.045   0.002
   0.150   4.000   0.145   0.067   0.002
   0.175   4.000   0.152   0.092   0.003
   0.200   4.000   0.161   0.119   0.004
   0.225   4.000   0.170   0.145   0.005
   0.250   4.000   0.180   0.170   0.005
   0.275   4.000   0.189   0.194   0.005
   0.300   4.000   0.198   0.215   0.006
   0.325   4.000   0.206   0.235   0.006
   0.350   4.000   0.214   0.254   0.006
   0.375   4.000   0.222   0.271   0.006
   0.400   4.000   0.230   0.287   0.006
   0.425   4.000   0.236   0.302   0.006
   0.450   4.000   0.242   0.314   0.006
   0.475   4.000   0.246   0.325   0.006
   0.500   4.000   0.250   0.333   0.007
   0.525   4.000   0.252   0.339   0.007
   0.550   4.000   0.253   0.344   0.008
   0.575   4.000   0.249   0.342   0.009
   0.600   4.000   0.244   0.339   0.010
   0.625   4.000   0.240   0.337   0.011
   0.650   4.000   0.235   0.334   0.012
   0.675   4.000   0.230   0.332   0.013
   0.700   4.000   0.225   0.329   0.014
   0.725   4.000   0.221   0.327   0.015
   0.750   4.000   0.216   0.325   0.017
   0.775   4.000   0.211   0.323   0.018
   0.800   4.000   0.205   0.321   0.020
   0.825   4.000   0.199   0.319   0.021
   0.850   4.000   0.193   0.315   0.023
   0.875   5.000   0.187   0.310   0.024
   0.900   5.000   0.180   0.303   0.025
   0.925   5.000   0.173   0.295   0.026
   0.950   5.000   0.166   0.287   0.027
   0.975   5.000   0.160   0.280   0.028
   1.000   5.000   0.155   0.274   0.029
