  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.318   0.000   0.001
   0.025   1.000   0.298   0.000   0.001
   0.050   1.000   0.285   0.000   0.001
   0.075   1.000   0.277   0.000   0.001
   0.100   1.000   0.275   0.000   0.002
   0.125   1.000   0.276   0.000   0.004
   0.150   2.000   0.281   0.000   0.007
   0.175   2.000   0.288   0.000   0.016
   0.200   2.000   0.297   0.000   0.032
   0.225   2.000   0.306   0.000   0.056
   0.250   3.000   0.315   0.000   0.085
   0.275   5.000   0.324   0.000   0.115
   0.300   5.000   0.333   0.000   0.143
   0.325   7.000   0.342   0.000   0.169
   0.350   7.000   0.350   0.000   0.191
   0.375   7.000   0.358   0.000   0.211
   0.400   8.000   0.366   0.000   0.228
   0.425   8.000   0.374   0.000   0.242
   0.450   8.000   0.380   0.000   0.255
   0.475   8.000   0.387   0.000   0.265
   0.500  10.000   0.392   0.000   0.275
   0.525  10.000   0.397   0.000   0.283
   0.550  10.000   0.402   0.000   0.290
   0.575  10.000   0.406   0.000   0.297
   0.600  10.000   0.411   0.000   0.302
   0.625  12.000   0.411   0.000   0.302
   0.650  12.000   0.411   0.000   0.301
   0.675  12.000   0.411   0.000   0.301
   0.700  12.000   0.411   0.000   0.301
   0.725  14.000   0.412   0.000   0.301
   0.750  14.000   0.412   0.000   0.301
   0.775  14.000   0.412   0.000   0.301
   0.800  14.000   0.412   0.000   0.301
   0.825  14.000   0.412   0.000   0.301
   0.850  14.000   0.412   0.000   0.301
   0.875  14.000   0.412   0.000   0.301
   0.900  14.000   0.412   0.000   0.301
   0.925  14.000   0.412   0.000   0.301
   0.950  14.000   0.412   0.000   0.301
   0.975  14.000   0.412   0.000   0.301
   1.000  14.000   0.413   0.000   0.301
