TEXTURE AT STRAIN =    0.5500
   2.731   2.866   0.106  <-- length of phase ellipsoid axes
  120.48    0.05    0.00  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
  120.17   89.80 -101.24   0.0003500
