  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.216   0.000   0.000
   0.025   2.000   0.222   0.000   0.000
   0.050   2.000   0.241   0.000   0.001
   0.075   1.000   0.263   0.000   0.003
   0.100   1.000   0.280   0.001   0.007
   0.125   1.000   0.287   0.002   0.017
   0.150   1.000   0.264   0.002   0.020
   0.175   1.000   0.242   0.002   0.024
   0.200   1.000   0.226   0.003   0.031
   0.225   4.000   0.217   0.004   0.042
   0.250   4.000   0.215   0.005   0.056
   0.275   5.000   0.219   0.006   0.073
   0.300   6.000   0.226   0.007   0.092
   0.325   6.000   0.237   0.007   0.111
   0.350   6.000   0.249   0.008   0.130
   0.375   6.000   0.262   0.008   0.148
   0.400   6.000   0.275   0.008   0.165
   0.425   6.000   0.287   0.007   0.180
   0.450   6.000   0.299   0.007   0.194
   0.475   6.000   0.310   0.006   0.206
   0.500   6.000   0.319   0.005   0.217
   0.525   7.000   0.328   0.004   0.227
   0.550   7.000   0.337   0.004   0.236
   0.575   8.000   0.338   0.003   0.235
   0.600   8.000   0.339   0.002   0.235
   0.625   8.000   0.340   0.002   0.235
   0.650   8.000   0.341   0.001   0.235
   0.675   8.000   0.342   0.001   0.234
   0.700   8.000   0.343   0.001   0.234
   0.725   8.000   0.343   0.001   0.234
   0.750   8.000   0.344   0.000   0.234
   0.775   8.000   0.345   0.000   0.234
   0.800   8.000   0.345   0.000   0.234
   0.825   8.000   0.345   0.000   0.234
   0.850   8.000   0.346   0.000   0.234
   0.875  10.000   0.346   0.000   0.234
   0.900  11.000   0.347   0.000   0.234
   0.925  12.000   0.347   0.000   0.234
   0.950  12.000   0.347   0.000   0.234
   0.975  12.000   0.347   0.000   0.234
   1.000  12.000   0.347   0.000   0.234
