TEXTURE AT STRAIN =    0.1500
   1.002   1.004   0.994  <-- length of phase ellipsoid axes
   75.56   21.69  -86.11  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
   80.03  145.13 -125.08   0.0016500
