          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.19680E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.46034E+02  0.82758E+02 -0.12879E+03 -0.97476E+01 -0.59709E+00  0.60548E+01      982.00
  0.24541E-01  0.18984E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.43568E+02  0.80659E+02 -0.12423E+03 -0.75651E+01 -0.38283E+00  0.61053E+01      982.00
  0.49081E-01  0.18797E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.41789E+02  0.81009E+02 -0.12280E+03 -0.64378E+01 -0.28369E+00  0.64500E+01      982.00
  0.73579E-01  0.19364E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.40545E+02  0.85426E+02 -0.12597E+03 -0.62821E+01 -0.28065E+00  0.74043E+01      982.00
  0.97974E-01  0.20744E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.39506E+02  0.94453E+02 -0.13396E+03 -0.67748E+01 -0.32831E+00  0.91464E+01      982.00
  0.12219E+00  0.22849E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.38524E+02  0.10760E+03 -0.14613E+03 -0.76314E+01 -0.37621E+00  0.11679E+02      982.00
  0.14617E+00  0.25349E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.37776E+02  0.12275E+03 -0.16052E+03 -0.85629E+01 -0.37189E+00  0.14682E+02      982.00
  0.16992E+00  0.27796E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.37630E+02  0.13705E+03 -0.17468E+03 -0.93907E+01 -0.29573E+00  0.17607E+02      982.00
  0.19349E+00  0.29903E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.38242E+02  0.14883E+03 -0.18707E+03 -0.10094E+02 -0.16990E+00  0.20045E+02      982.00
  0.21695E+00  0.31593E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.39572E+02  0.15771E+03 -0.19728E+03 -0.10729E+02 -0.28014E-01  0.21836E+02      982.00
  0.24036E+00  0.32898E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.41491E+02  0.16398E+03 -0.20547E+03 -0.11298E+02  0.11057E+00  0.23074E+02      982.00
  0.26378E+00  0.33898E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.43822E+02  0.16823E+03 -0.21205E+03 -0.11903E+02  0.23088E+00  0.23801E+02      982.00
  0.28724E+00  0.34696E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.46575E+02  0.17104E+03 -0.21761E+03 -0.12588E+02  0.33235E+00  0.24075E+02      982.00
  0.31076E+00  0.35334E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49590E+02  0.17272E+03 -0.22231E+03 -0.13284E+02  0.41615E+00  0.24133E+02      982.00
  0.33436E+00  0.35871E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.52859E+02  0.17363E+03 -0.22649E+03 -0.14034E+02  0.48534E+00  0.23986E+02      982.00
  0.35803E+00  0.36330E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.56375E+02  0.17388E+03 -0.23025E+03 -0.14881E+02  0.53327E+00  0.23696E+02      982.00
  0.38180E+00  0.36757E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.60068E+02  0.17377E+03 -0.23384E+03 -0.15752E+02  0.56825E+00  0.23304E+02      982.00
  0.40566E+00  0.37162E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.64005E+02  0.17332E+03 -0.23732E+03 -0.16825E+02  0.56907E+00  0.22843E+02      982.00
  0.42961E+00  0.37562E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.68136E+02  0.17264E+03 -0.24077E+03 -0.18000E+02  0.53553E+00  0.22318E+02      982.00
  0.45364E+00  0.37971E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72520E+02  0.17174E+03 -0.24426E+03 -0.19430E+02  0.44268E+00  0.21740E+02      982.00
  0.47777E+00  0.38402E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.77175E+02  0.17069E+03 -0.24786E+03 -0.21164E+02  0.26783E+00  0.21128E+02      982.00
  0.50197E+00  0.38649E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.81286E+02  0.16893E+03 -0.25021E+03 -0.22327E+02  0.63756E-01  0.20446E+02      982.00
  0.52625E+00  0.38925E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85410E+02  0.16727E+03 -0.25268E+03 -0.23507E+02 -0.17795E+00  0.19821E+02      982.00
  0.55059E+00  0.39232E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.89517E+02  0.16575E+03 -0.25527E+03 -0.24693E+02 -0.45390E+00  0.19307E+02      982.00
  0.57499E+00  0.39553E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93542E+02  0.16433E+03 -0.25787E+03 -0.25796E+02 -0.76408E+00  0.18913E+02      982.00
  0.59944E+00  0.39876E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97398E+02  0.16303E+03 -0.26043E+03 -0.26654E+02 -0.10522E+01  0.18630E+02      982.00
  0.62393E+00  0.40212E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10109E+03  0.16196E+03 -0.26305E+03 -0.27218E+02 -0.12629E+01  0.18351E+02      982.00
  0.64846E+00  0.40566E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10469E+03  0.16103E+03 -0.26573E+03 -0.27776E+02 -0.14886E+01  0.18145E+02      982.00
  0.67302E+00  0.40900E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10810E+03  0.16013E+03 -0.26823E+03 -0.28142E+02 -0.17190E+01  0.18081E+02      982.00
  0.69762E+00  0.41246E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11140E+03  0.15939E+03 -0.27079E+03 -0.28418E+02 -0.19056E+01  0.18040E+02      982.00
  0.72224E+00  0.41588E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11453E+03  0.15876E+03 -0.27330E+03 -0.28574E+02 -0.20582E+01  0.17998E+02      982.00
  0.74688E+00  0.41921E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11751E+03  0.15821E+03 -0.27572E+03 -0.28640E+02 -0.21855E+01  0.17953E+02      982.00
  0.77154E+00  0.42245E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12032E+03  0.15775E+03 -0.27807E+03 -0.28612E+02 -0.22803E+01  0.17875E+02      982.00
  0.79623E+00  0.42557E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12297E+03  0.15737E+03 -0.28034E+03 -0.28504E+02 -0.23448E+01  0.17753E+02      982.00
  0.82093E+00  0.42861E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12546E+03  0.15707E+03 -0.28253E+03 -0.28326E+02 -0.23815E+01  0.17594E+02      982.00
  0.84565E+00  0.43122E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12769E+03  0.15675E+03 -0.28444E+03 -0.27988E+02 -0.23831E+01  0.17395E+02      982.00
  0.87039E+00  0.43444E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13005E+03  0.15667E+03 -0.28673E+03 -0.27847E+02 -0.23674E+01  0.17177E+02      982.00
  0.89514E+00  0.43739E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13220E+03  0.15663E+03 -0.28883E+03 -0.27649E+02 -0.23518E+01  0.16889E+02      982.00
  0.91990E+00  0.44005E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13414E+03  0.15658E+03 -0.29073E+03 -0.27376E+02 -0.23178E+01  0.16566E+02      982.00
  0.94467E+00  0.44233E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13585E+03  0.15652E+03 -0.29238E+03 -0.26998E+02 -0.22616E+01  0.16240E+02      982.00
  0.96946E+00  0.44458E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.13754E+03  0.15644E+03 -0.29398E+03 -0.26779E+02 -0.22472E+01  0.15918E+02      982.00
